bit,zinc_freq,log2_FC,mean_freq,active_freq,decoy_freq
197,0.1726863778421881,-0.6414465977533601,0.11706744833574213,0.09146278517600909,0.14267211149547518
561,0.17205932730614368,-0.32544808516711565,0.17734627249313634,0.1574274801280066,0.1972650648582661
1385,0.17197162793047313,0.2643904991190241,0.14713183304725536,0.16057602973056673,0.13368763636394398
322,0.1716503839160306,0.8225638891616718,0.16592460005774395,0.21198513471663052,0.1198640653988574
1536,0.16871780088889926,-0.07127958948900573,0.1248446101409132,0.12176112315474347,0.12792809712708295
41,0.1670834088939541,-1.20040977697164,0.10613883384464581,0.06436461236708992,0.14791305532220173
191,0.15939751970547908,0.4103661264902461,0.13730733867240927,0.15670486218643542,0.1179098151583831
1970,0.1497504682455878,-0.052432241739445905,0.13368743888196336,0.13125838752967894,0.13611649023424777
715,0.14580543797398585,0.0604109677388891,0.2638075390307493,0.269330029937029,0.2582850481244697
1114,0.13732022303753275,0.17007281270638228,0.25791342207931717,0.2730979663466501,0.2427288778119842
699,0.13567682083275842,-0.028403813508805255,0.11854067805926288,0.11737379993806132,0.11970755618046444
1391,0.12935495727628804,-0.8693119876542532,0.12540659132694654,0.08872716011148962,0.16208602254240342
881,0.1274692404951747,-0.3630591662594549,0.09965179457105312,0.0871786930938371,0.11212489604826914
718,0.12502314873075276,0.7265515262620967,0.1298863368965651,0.16191803447919892,0.09785463931393126
1410,0.12439099240913849,-0.10770994956517012,0.09254138184338398,0.08908846908227522,0.09599429460449274
1476,0.12367023569087075,0.08080100013869804,0.1527886727462082,0.15706617115722102,0.14851117433519537
350,0.12006627189533547,-0.016894490295959925,0.14745155715990588,0.14658821100443895,0.14831490331537284
310,0.11932298965249483,0.5212211007597491,0.13750115960567533,0.1620728811809642,0.11292943803038648
2009,0.11810450894326396,-0.29391222687315277,0.07358973642023321,0.06611954165376277,0.08105993118670365
1145,0.11064189275435567,0.3233951942226501,0.12230458976646867,0.1359554041498916,0.10865377538304574
1866,0.10821165895923307,1.6746315093563955,0.11868968387938919,0.18075771652730463,0.05662165123147375
216,0.10706405856732498,-0.4284448499478522,0.10673102774322206,0.09099824507071333,0.12246381041573079
1060,0.10666112198376468,-0.132659055807367,0.17550422371958097,0.16744090017549293,0.18356754726366897
843,0.10421310804124585,0.4589586891378961,0.0987072813565492,0.11427686590275628,0.08313769681034212
1160,0.10391372880265544,1.4528924644807808,0.1669437407629834,0.2445545576545886,0.08933292387137819
116,0.10215091128361191,-1.3634279035382915,0.09838820529919434,0.05507381026117477,0.1417026003372139
1823,0.10112735144701868,-2.120247321824838,0.0708000995427606,0.02647878600185816,0.11512141308366305
1697,0.100645725697617,0.19238813044477932,0.09625490328861223,0.10266336327036234,0.08984644330686213
249,0.10039434084338326,-0.3347225753460996,0.07381892267549124,0.06529369257768143,0.08234415277330105
1535,0.09915003086597547,1.5064977614779018,0.12044445649047411,0.17817693816455044,0.06271197481639777
366,0.09881689337455844,-0.43275996630665864,0.10030430837449271,0.08537214823990916,0.11523646850907626
1066,0.09875700551322726,1.2044708062640268,0.10594965540817035,0.14777536905130587,0.06412394176503483
694,0.09840698889539692,-0.8602671350738211,0.10789798223722277,0.07664911737379994,0.1391468471006456
1224,0.09469105822571788,-0.4405831825171477,0.08175940410914442,0.06937132239083307,0.09414748582745577
1729,0.09465874160646395,0.19672266694200746,0.11293753452959332,0.12062558067513161,0.10524948838405501
1238,0.09421495873834476,-1.3812588468844202,0.06345049546114608,0.03520181686796738,0.09169917405432478
739,0.09338656004665126,-0.031922619200860196,0.08992850915453535,0.08893362238050996,0.09092339592856073
1349,0.09186755880558496,0.12239261457204155,0.09378412893905605,0.09775988438112936,0.08980837349698276
114,0.09185524485215177,0.35627494381593106,0.11878204073249787,0.1333746257871374,0.10418945567785834
781,0.09019808706037159,-0.20876715203541457,0.05997328318094315,0.0556415815009807,0.0643049848609056
1991,0.08868731514428259,-0.27559183059855713,0.07735690104538409,0.06999070919789409,0.0847230928928741
1690,0.08754440006148567,0.09061709346008064,0.11430144235512213,0.11788995561061216,0.11071292909963208
1357,0.08693687164673779,1.1291265746627732,0.15227036632131366,0.20899143181583565,0.09554930082679167
162,0.08666374215278301,-0.946985486952963,0.1105458409385609,0.07551357489418808,0.14557810698293372
255,0.08663232655451197,0.03551243096246437,0.06526471008290313,0.06606792608650769,0.06446149407929856
667,0.0850017789157606,-0.15175031919127546,0.07659617347003828,0.0725714875606483,0.08062085937942826
950,0.0844344360368508,0.11119730672252684,0.0679414451037988,0.07055848043770001,0.0653244097698976
1670,0.08366021874026335,0.06367528887354183,0.069994770187214,0.0715391762155466,0.0684503641588814
974,0.08338636842952223,-0.3433495615434446,0.06774245047013917,0.05971921131413234,0.07576568962614601
1825,0.08293291460285308,-0.10480315513745211,0.07884050148763064,0.07597811499948384,0.08170288797577745
802,0.08235289736211691,-0.4247873274552121,0.06861244905011077,0.05858366883452049,0.07864122926570105
1573,0.0806744754751399,0.7427567614542111,0.0909130780681959,0.11381232579746052,0.06801383033893128
1738,0.08012551342428159,0.0512048880504374,0.11380591532931955,0.1158253329204088,0.1117864977382303
117,0.07923584530574976,-0.31895274401720963,0.06588919356256029,0.058635284401775574,0.073143102723345
235,0.07768729057644379,-2.125937333669982,0.058981957174053225,0.02198823165066584,0.09597568269744061
1164,0.07720788734546664,-1.515085322180778,0.058049595094592774,0.03009187570971405,0.08600731447947149
1604,0.07633684032724841,-0.30965848609844837,0.07183833849127316,0.06415815009806958,0.07951852688447673
1567,0.07613597271612355,-0.9509501306870786,0.06661422333878853,0.045421699184474036,0.08780674749310302
1911,0.0756915891673491,0.6528455118795504,0.1088487518642728,0.1330649323836069,0.0846325713449387
816,0.07468995417467349,-0.815982354673158,0.07302335364577574,0.05290595643646124,0.09314075085509023
94,0.07424965525435492,-0.4535122281283196,0.05796848056641765,0.04893155775781976,0.06700540337501555
1840,0.07218433495731354,-0.12582177467033598,0.0660021383870242,0.0631258387529679,0.06887843802108053
231,0.07164083910041825,-0.21328120545189025,0.06926904932230327,0.06415815009806958,0.07437994854653696
184,0.07061307449923807,0.014697946101838381,0.04375358795447646,0.04397646330133168,0.04353071260762124
1097,0.06965498885407011,0.9203277232909206,0.08938085638331941,0.11696087540002065,0.06180083736661819
145,0.06921535068247234,-1.665684938915907,0.049858920497428086,0.023898007639103953,0.07581983335575222
1365,0.06824020570669448,-0.6861344988682696,0.0666583324947849,0.05109941158253329,0.08221725340703649
13,0.06816403939960528,0.9053616789965595,0.08261708682200579,0.10772168886136059,0.057512484782650995
1384,0.06784375647421119,0.3259351225366334,0.07683301141517296,0.08547537937441932,0.06819064345592658
319,0.0677769607853443,0.2829037252786407,0.09239450666715424,0.10142458965624032,0.08336442367806815
2004,0.06753032130828727,-0.25269558667262315,0.06317303078935652,0.05765458862392898,0.06869147295478406
1077,0.06705602386287998,-0.17861000130328605,0.048194760675538614,0.0452152369154537,0.05117428443562353
1243,0.06657950389904817,0.7679995742329556,0.08450650048599523,0.10648291524723856,0.0625300857247519
1696,0.06575969494072513,0.15423647307625937,0.06683444489462301,0.07040363373593476,0.06326525605331126
745,0.06540943805063269,0.4332162709568772,0.09262763201655275,0.10643129967998348,0.07882396435312201
1956,0.06534600617343536,0.2787775223316014,0.0562616284808055,0.06168060286982554,0.05084265409178546
1564,0.06504296278284775,0.3226518712136001,0.06237382900819487,0.06931970682357799,0.05542795119281174
147,0.06453214395359959,-1.1270646214327285,0.04716877622079771,0.02962733560441829,0.06471021683717712
1171,0.0637888016426934,0.34787199578825145,0.19240925484416768,0.21549499328997626,0.1693235163983591
1309,0.06351537180841098,-1.593888311870465,0.06741255947422677,0.03355011871580469,0.10127500023264883
1163,0.06348377600594338,-0.15357643834267054,0.04148544924300436,0.039279446681119025,0.04369145180488969
392,0.06266721072315884,-0.16165347586341977,0.07878747446458759,0.07437803241457623,0.08319691651459893
341,0.06244754180752378,-2.4326227996358076,0.05135770131075145,0.016052441416331165,0.08666296120517174
407,0.062069533471157505,0.29336171277188733,0.06027082649742743,0.06637761949003819,0.054164033504816675
14,0.06186416075511805,-0.5744708756398282,0.06128396748394567,0.049241251161350266,0.07332668380654107
573,0.06162683182821783,-0.7160320523028247,0.05981240256954661,0.045266852482708786,0.07435795265638444
248,0.06074112820201082,-0.6974374722489403,0.031528744775860484,0.024052854340869206,0.039004635210851756
896,0.06058453075517992,1.4707866161449266,0.10732323166327193,0.1577371735315371,0.056909289795006764
794,0.059786466436577944,-0.17250426626512608,0.06933048226573942,0.06519046144317125,0.07347050308830758
1905,0.05919587721630889,0.08749985449621975,0.0779005849200379,0.08026220708165582,0.07553896275841998
1312,0.0591165273017467,-0.04087117672294499,0.04607429191520605,0.045421699184474036,0.04672688464593808
1765,0.059018856627198545,0.5661281890084244,0.05154095731830245,0.06152575616806029,0.04155615846854461
674,0.058814445000207535,0.5789333563041499,0.08242165302098145,0.09874058015897595,0.06610272588298693
1504,0.05878104715577409,-0.6813244782535832,0.032118462780948126,0.024672241147930214,0.03956468441396604
890,0.05743870609542497,0.08851814243621174,0.06800823455764776,0.07009394033240425,0.06592252878289126
552,0.05729280076425801,0.2863508902021475,0.06228153195642891,0.06844224218024156,0.05612082173261627
753,0.05720954642543652,-1.336133377307995,0.0451189682816327,0.02560132135852173,0.06463661520474366
747,0.057113677792854194,-1.5302637018472427,0.04636199204857715,0.023846392071848868,0.06887759202530543
352,0.05650434733614047,1.567565204230995,0.11986970552352431,0.1792608650769072,0.06047854597014143
728,0.05612303525617018,-1.7680465510667605,0.07083955572199394,0.03215649839991742,0.10952261304407046
102,0.05609786673671404,1.3662690638676254,0.06981014785325634,0.10059874058015898,0.0390215551263537
725,0.055969861689074356,-1.288112057211129,0.058007639179933554,0.03370496541756994,0.08231031294229717
1274,0.05588090088402773,-0.34279045472408864,0.0798450139198413,0.07040363373593476,0.08928639410374785
1631,0.054789043656929416,-0.5090001547928956,0.09029895371379505,0.07453287911634149,0.10606502831124862
689,0.05473666430378919,-0.5637412609571217,0.056855283287539665,0.045886239289769794,0.06782432728530954
1279,0.05469269447982287,-1.0430764361264881,0.07432746648206069,0.04857024878703417,0.10008468417708721
1665,0.0544176428077712,0.550872439561921,0.055843730606344316,0.06637761949003819,0.045309841722650436
1455,0.054207464646489525,-0.666280449940919,0.043997555621360526,0.03401465882110044,0.053980452421620605
1589,0.05413093793100714,-0.2707358414922139,0.04897088319939691,0.04438938783937235,0.05355237855942147
1195,0.053878712123856025,-1.5480072783517715,0.041420693362307276,0.02111076700732941,0.061730619717285135
838,0.053544433339193974,-0.5927266032221142,0.05171795481731283,0.041240838236812224,0.06219507139781344
736,0.05346892778082556,1.393157187958918,0.08185037727839209,0.11856095798492826,0.04513979657185592
1027,0.053204628292503366,-0.4237732929417632,0.06846396696660706,0.058480437700010324,0.07844749623320381
1295,0.05308995835541085,0.08042838922461128,0.05518758824344755,0.05672550841333746,0.053649668073557644
1978,0.052843078606091706,0.2626334704234248,0.04703632613713109,0.05130587385155363,0.042766778422708554
237,0.05282649982000604,-1.6245186743319333,0.047211726029843054,0.02312377413027769,0.07129967792940842
383,0.052792501294917325,0.294381440658811,0.057393718202497834,0.06322906988747806,0.05155836651751761
1183,0.052722401862446415,0.47437055406171597,0.06160461691266268,0.07164240735005678,0.051566826475268585
1009,0.05263704514133145,-0.1486885686846284,0.03564332769232835,0.03380819655208011,0.03747845883257659
90,0.052490899537902376,0.4417788216895258,0.06860128146048065,0.07902343346753381,0.05817912945342751
1963,0.052485493412004876,-1.4999029005029128,0.04110009535095503,0.021472075978115,0.06072811472379507
1647,0.05195292994303565,-0.5667505932504979,0.04437545975950212,0.0357695881077733,0.05298133141123093
790,0.051764136013081864,0.3222245548460056,0.06293943613369224,0.06993909363063901,0.055939778636745485
703,0.05175068076640364,0.18221786835200685,0.04117328119048198,0.043770001032311344,0.03857656134865262
562,0.0517475572269962,0.670845486494576,0.0408841416983963,0.05022194693919686,0.03154633645759573
1542,0.05163498967219715,-0.14753454998291754,0.0315487627022149,0.0299370290079488,0.033160496396481
1162,0.05161769006932516,-0.5453447806742884,0.07426091177959437,0.060390213688448435,0.0881316098707403
1013,0.051546209071347104,-1.9471411398389873,0.03571764969186728,0.014710436667698978,0.05672486271603559
361,0.051498274755055945,0.12552975626042548,0.07558242385912067,0.07886858676576855,0.07229626095247281
1985,0.05105160861979143,0.4613387929968665,0.04334937338702924,0.05022194693919686,0.03647679983486162
1017,0.05095177549488427,0.051964697062175186,0.04695054651472481,0.047796015278207905,0.04610507775124171
2,0.05082647351019334,0.22301988476348977,0.06478665317115552,0.06978424692887375,0.05978905941343729
387,0.05054259183250909,-0.2143305364189939,0.04816720686300299,0.04459585010839269,0.051738563617613295
1453,0.05009226154524738,0.5326673513401808,0.06032163484480545,0.07133271394652627,0.04931055574308462
1920,0.04974260533581022,-1.1516445441771874,0.037498017277639406,0.023278620832042945,0.051717413723235864
787,0.04951008185415221,0.4616180438860776,0.06107620903883417,0.07076494270672035,0.051387475370947996
1226,0.04938844402145848,0.4977927525505058,0.14957899215441778,0.17513161969650046,0.12402636461233513
507,0.049223917589977906,-0.31044119995081754,0.038733823946064255,0.03458243006090637,0.04288521783122215
1386,0.04917964742568394,-0.22829765937649496,0.08557362905053034,0.07881697119851347,0.09233028690254722
1236,0.049046776864736505,0.9735388069202212,0.07127948092652496,0.09445648807680396,0.04810247377624596
165,0.04902353052337726,-0.16210893279998442,0.04686476197983144,0.0442345411376071,0.049494982822055784
1457,0.0480909738060586,0.06419626957965309,0.10714479126855625,0.10952823371528853,0.10476134882182399
2033,0.04794452786230189,-0.7310261928679436,0.04324574591306142,0.032517807370703006,0.05397368445541983
441,0.047527895759801264,-0.47753006296464007,0.04321901792235394,0.03613089707855889,0.050307138766149
1972,0.04747701810829924,-0.13130209954281533,0.029957316924593157,0.02859502425931661,0.03131960958986971
1487,0.04705083518337969,-0.04002448462358382,0.05637187425386772,0.05558996593372561,0.057153782574009826
118,0.04652902389813994,0.0997216910784473,0.04659907457006861,0.04820893981624858,0.04498920932388863
1989,0.046399397012731006,-0.646989373789868,0.03668594432182794,0.02859502425931661,0.04477686438433926
1634,0.046186395652369525,-0.6655016664546802,0.04531783027814116,0.035046970166202125,0.055588690390080193
1101,0.04613924222093022,0.6512462959472529,0.04583080619605451,0.056002890471766285,0.03565872192034273
74,0.046129751466576836,0.3200979372802176,0.05884395637298456,0.06534530814493651,0.05234260460103262
140,0.045942879714719935,0.17031833336850843,0.08013148999243158,0.08485599256735832,0.07540698741750483
1603,0.045806465137906364,1.9419770327721104,0.05906450215296637,0.09373387013523278,0.024395134170699953
257,0.04572717529140971,-1.0860154491313379,0.04916254211434892,0.03148549602560132,0.06683958820309652
1959,0.04517773269602718,-1.8479425964541636,0.03822536293127707,0.01662021265613709,0.059830513206417045
504,0.04503314886230183,-0.36014679527498344,0.0512132392136755,0.04485392794466811,0.05757255048268289
233,0.04476302277162344,0.3131597563203363,0.055802690510276566,0.06183544957159079,0.04976993144896234
1597,0.044459258564249496,-0.5674483735811304,0.03317911498451556,0.02673686383813358,0.03962136613089754
119,0.04444712481501288,0.9766503130168752,0.07667677572406063,0.10168266749251574,0.051670883955605526
932,0.04391257909988124,0.8917067366465644,0.0451191512881514,0.058635284401775574,0.031603018174527236
1853,0.043866807233949076,-1.466336782806747,0.051959035710288884,0.02761432848147001,0.07630374293910776
92,0.0437052842057449,-0.46617970841164924,0.036752994137492154,0.03086610921854031,0.042639879056443994
980,0.043683239225696203,1.2037171908080433,0.049929683629326566,0.06962940022710849,0.030229967031544645
1926,0.043552651251238826,-0.5775923022524542,0.04155214097111032,0.03334365644678435,0.04976062549543628
1791,0.043545683355637604,1.054532090352811,0.03800362924641937,0.05130587385155363,0.0247013846412851
242,0.04333382328852115,0.8497504772501951,0.04237519399054507,0.05450603902136884,0.030244348959721296
831,0.04321584960782461,-0.07271824156218634,0.02716321446536469,0.02647878600185816,0.027847642928871215
289,0.04310874824698859,0.730771353462434,0.04284800737908273,0.05347372767626716,0.03222228708189831
281,0.04293641296698941,-1.176997505089639,0.039303027863602354,0.02410446990812429,0.05450158581908042
43,0.042749781487394625,0.5831306804550963,0.02969403434100582,0.03561474140600805,0.023773327276003585
526,0.04255035550984242,-0.9113149426809616,0.049886168163768854,0.034634045628161456,0.06513829069937625
809,0.04248794478975907,0.6122058676870215,0.045423356068116566,0.05491896355940952,0.035927748576823605
901,0.04243484461983252,-0.7907487432226554,0.02402499418563924,0.01760090843398369,0.030449079937294794
1070,0.04186822255770904,-0.5198052584363575,0.03944467707057599,0.03241457623619284,0.046474777904959144
1233,0.04181139816771977,-0.31187547492936035,0.04037477030150334,0.03602766594404873,0.04472187465895795
1405,0.0413682760483214,1.018450459718334,0.04012815552458097,0.053731805512542585,0.02652450553661935
1998,0.041339683649130175,-0.11334624628617859,0.03271849432341198,0.03143388045834624,0.03400310818847771
724,0.041220088130664384,0.2266214735804899,0.026181603392925242,0.02823371528853102,0.024129491497319463
1745,0.04095068285677232,0.6203991976726903,0.09336936293885828,0.11314132342314442,0.07359740245457214
45,0.040917345080404406,1.3509649690251786,0.04928937781478092,0.07081655827397543,0.027762197355586406
2031,0.040868389606999275,-1.3504938239517161,0.04855726213618805,0.02735625064519459,0.06975827362718151
716,0.04068217860386318,-0.23493460271458888,0.0391011138371205,0.03592443480953856,0.042277792864702436
446,0.040558017912417275,0.7082401909208533,0.028249019519782086,0.035046970166202125,0.021451068873362046
523,0.040272214056636134,1.0171589705820259,0.038790464267104634,0.051925260658614636,0.025655667875594628
835,0.03975815155184946,0.6804966078118005,0.04484430143498508,0.05522865696294002,0.03445994590703014
2000,0.03964336147862589,0.34910529002345075,0.03538077811731325,0.03964075565190461,0.03112080058272189
1691,0.039638736237580255,-0.41175630907916816,0.03776791344433354,0.03241457623619284,0.04312125065247424
1581,0.039548033458633315,-0.07447634582100168,0.04148555731772013,0.04041498916073088,0.042556125474709376
8,0.03950166091204588,0.7582242748511514,0.038478798860260344,0.04836378651801383,0.028593811202506855
1440,0.03901162563347031,0.1665456336907227,0.04314082121500519,0.045628161453494374,0.040653480976516006
1136,0.03900952325117684,0.6885300430365159,0.05842414000856887,0.07210694745535254,0.04474133256178519
193,0.038994025690270676,1.3548068380358256,0.04300615841615785,0.06183544957159079,0.0241768672607249
879,0.038793578555604495,-1.1210086704064224,0.04555833483813292,0.02869825539382678,0.06241841428243907
798,0.0386927843416489,0.051941681268653755,0.033007608205065014,0.03360173428305977,0.03241348212707026
1948,0.038111986216060864,-0.4355135602667476,0.02871584321107219,0.024414163311654795,0.03301752311048958
464,0.03807564503641656,0.8304882414528243,0.0389899276830314,0.049912253535666355,0.028067601830396458
384,0.03804308814490051,-0.7936070434609994,0.03202655433966016,0.023433467533808195,0.04061964114551212
1783,0.038036240385430346,0.1529456957824401,0.044558832946244936,0.04691855063487148,0.0421991152576184
585,0.03783831610951634,-0.5279623563522946,0.03163594009094516,0.025911014762052233,0.037360865419838095
942,0.03768093777783357,-0.6159503523906265,0.022287741861477348,0.01760090843398369,0.026974575288971007
800,0.03748769881103073,0.0224429029033786,0.0300644975022166,0.030298337978734387,0.029830657025698815
241,0.037477066763432314,-1.0632732917281964,0.033091048435623716,0.021420460410859914,0.04476163646038752
1447,0.03742997340005854,-0.265038092026707,0.0300578676096527,0.027304635077939506,0.032811100141365894
29,0.03742540822707843,1.0341235152826225,0.039101426664297785,0.05254464746567565,0.02565820586291992
1292,0.037207241013081566,0.11793793883080965,0.05172211444937333,0.053835036647052754,0.0496091922516939
318,0.03713365763281004,-1.5728667492437256,0.023081562045792182,0.01161350263239393,0.03454962145919043
606,0.037049201932677994,-1.4395163458838085,0.02625090293117286,0.014142665427893053,0.03835914043445267
502,0.03680556585889735,-1.005151205324614,0.035622060946258235,0.023691545370083618,0.047552576522432846
1049,0.03644677930349997,-0.36767166911565735,0.02736643082492151,0.023898007639103953,0.03083485401073907
1508,0.03626237034232971,-0.9126742654292115,0.025367589480718336,0.01760090843398369,0.033134270527452984
1043,0.035645531377425016,1.3092557503602515,0.03230999960422122,0.046041085991535044,0.018578913216907394
448,0.035585703584159356,1.3012099749942379,0.03323267589665454,0.04727985960565707,0.019185492187652014
961,0.03546322479854823,-0.07707940383743085,0.04581956858710854,0.04459585010839269,0.04704328706582439
1468,0.035255389291822134,-0.7121935115817319,0.025669363824075354,0.019459068855166718,0.03187965879298399
1803,0.035237308804098276,-0.8909148571044818,0.05377507758074042,0.03767936409621142,0.06987079106526942
1518,0.035106840965771956,0.050498224476127625,0.0378937054050105,0.03855682873954785,0.03723058207047314
1602,0.035008990087027216,0.3462012086829173,0.09134301251850183,0.10225043873232167,0.08043558630468199
978,0.034757965641186654,0.16159928906769336,0.03211468913937251,0.03391142768659028,0.03031795059215474
1506,0.03469801771178994,-0.9205944652406041,0.03270073437261926,0.02260761845772685,0.04279385028751166
1999,0.034685463486094636,-0.7295502640156226,0.02915510221685527,0.021936616083410757,0.03637358835029978
265,0.03446897817793254,-0.5016158584988244,0.02574906427646938,0.02131722927634975,0.030180899276589013
325,0.03430799576231811,0.7826165332834375,0.030689229946719,0.03881490657582327,0.022563553317614733
1951,0.03423200965942548,-0.6154906527118393,0.03345784111748758,0.026427170434603076,0.04048851180037207
354,0.03405000342087633,0.19955304846410266,0.044515751024047034,0.047589553009187574,0.0414419490389065
369,0.03401498373867364,-0.5148765444152026,0.016924625856554118,0.013936203158872717,0.01991304855423552
474,0.033807268368078604,-0.5171362651898808,0.03651561372278413,0.030040260142458964,0.042990967303109286
1005,0.03370467211215717,-1.2216934886910664,0.019177281718744908,0.011510271497883761,0.026844291939606052
883,0.03363024777896826,-0.4358577866799094,0.02811259909855715,0.023898007639103953,0.03232719055801035
1876,0.033232477049043356,-0.2139832728838319,0.026979067922155733,0.02498193455146072,0.028976201292850744
333,0.03306771034530068,-0.12276773566183251,0.03504010814224871,0.03355011871580469,0.03653009756869274
1034,0.03304644625010384,1.36732721307521,0.054934234451248266,0.07917828016929906,0.030690188733197465
909,0.03300884364108346,-2.05115091665986,0.04102427609085377,0.015949210281820995,0.06609934189988655
1285,0.032850023675828025,0.306370458620684,0.03020057457334452,0.03339527201403943,0.0270058771326496
1809,0.03274466428889231,-1.427732335304877,0.02809485388522568,0.015226592340249819,0.04096311543020154
97,0.03239614937270018,-1.5811503358741468,0.0337927975425783,0.016929906059667595,0.050655689025489004
1934,0.0321392382564379,-0.30265026346720847,0.03245093368407558,0.029059564364612368,0.0358423030035388
425,0.03204415050870744,-1.8326272273534063,0.024723566157949444,0.010839269123567669,0.03860786319233122
1087,0.03197891658954428,0.8431898923216897,0.04746827961962713,0.06095798492825436,0.03397857431099989
1221,0.03190220966986531,-0.7696558797775941,0.021221182424945473,0.015691132445545576,0.026751232404345373
1035,0.03158493014774762,-0.35392776315457153,0.03292298458911852,0.028904717662847114,0.03694125151538993
984,0.03156901211038276,1.0530445142756824,0.04708063618109913,0.06353876329100856,0.0306225090711897
1441,0.031424668548919524,1.0304028023052583,0.03332972469892376,0.04475069681015794,0.021908752587689578
490,0.03132423474335709,-0.6186161234872144,0.024537411652021272,0.01935583772065655,0.029718985583385996
227,0.030816118977057664,-0.35333919127963465,0.049667064034995614,0.043615154330546094,0.05571897373944514
1810,0.030726317219093642,0.9067915720736979,0.05259235708170308,0.06859708888200682,0.03658762528139935
1627,0.03066907235264568,-0.9946428252561818,0.02340130862488362,0.01563951687829049,0.031163100371476744
1245,0.030610505988756097,0.27587418455150664,0.030253424746852685,0.033137194177764014,0.027369655315941353
385,0.03023435976242119,-0.2453272612419605,0.030060848244813865,0.027511097346959845,0.03261059914266788
1032,0.030206968724540526,-0.8749819095670006,0.022161078818591272,0.01563951687829049,0.02868264075889205
598,0.030103891924094867,0.01675740419328809,0.03643544992460866,0.036647052751109736,0.036223847098107595
1157,0.030020697653338903,-1.008379415226719,0.03769614731357287,0.025033550118715806,0.05035874450842993
222,0.02998009164104213,0.49574790579064987,0.051476961825105604,0.060235366986683185,0.04271855666352802
192,0.02995149924185091,0.49014637230928043,0.025757936359136493,0.03009187570971405,0.02142399700855894
