target,feat,metric,value
adrb2,prop,ROC,0.9126025354213273
dhi1,prop,ROC,0.5774117821037258
vgfr2,prop,ROC,0.7597793423336056
mk14,prop,ROC,0.7186952231989652
dyr,prop,ROC,0.7616796404313133
hmdh,prop,ROC,0.7480392016612482
csf1r,prop,ROC,0.767514856062387
hivint,prop,ROC,0.5641183282199435
pygm,prop,ROC,0.6261850142940313
mmp13,prop,ROC,0.6504752643372052
met,prop,ROC,0.7940139986692517
akt1,prop,ROC,0.8324308519552575
glcm,prop,ROC,0.713012112597951
mk01,prop,ROC,0.7047724827916405
kith,prop,ROC,0.6311073928397726
aces,prop,ROC,0.7077389297835182
inha,prop,ROC,0.6981340154820206
ada17,prop,ROC,0.6562405559474458
pyrd,prop,ROC,0.5453244831797691
pgh1,prop,ROC,0.5624640899024993
def,prop,ROC,0.5679181397201614
gcr,prop,EF1,20.132411670871466
fnta,prop,EF1,13.498409969918349
pa2ga,prop,EF1,15.076363096122419
try1,prop,EF1,32.714533639671444
comt,prop,EF1,1.166279069767442
aa2ar,prop,EF1,5.405265936285461
andr,prop,EF1,16.66363288718929
mp2k1,prop,EF1,22.117227469500197
hxk4,prop,EF1,0.0
drd3,prop,EF1,6.168437856328392
hivpr,prop,EF1,24.624429546078943
cp3a4,prop,EF1,29.20822414835719
hdac8,prop,EF1,11.590222861250897
ampc,prop,EF1,3.2958843159065627
lkha4,prop,EF1,6.571573432482677
kit,prop,EF1,41.902006172839506
nram,prop,EF1,0.4538992117117117
fak1,prop,EF1,15.832535885167463
wee1,prop,EF1,20.66828872668289
hdac2,prop,EF1,13.03012525765023
cdk2,prop,EF1,10.911621838100405
ital,prop,EF1,17.21174711867676
casp3,prop,EF1,21.28
tryb1,prop,EF1,27.19028340080972
abl1,prop,EF1,34.713218337791716
tysy,prop,EF1,22.870059064061792
hs90a,prop,EF1,16.34193548387097
mcr,prop,EF1,27.628957973517558
src,prop,EF1,39.82172212749012
jak2,prop,EF1,14.471368646961272
fa10,prop,EF1,21.4727463312369
pde5a,prop,EF1,13.153924812030075
akt2,prop,EF1,36.53061527057079
fkb1a,prop,EF1,6.598811025040534
kif11,prop,EF1,3.049117037248874
hivrt,prop,EF1,10.007486690328305
pur2,prop,EF1,13.55326814204838
sahh,prop,EF1,10.20277777777778
cah2,prop,EF1,17.627541225241824
pparg,prop,EF1,36.08204807014797
dpp4,prop,EF1,2.227009635056919
parp1,prop,EF1,3.5118173702776017
egfr,prop,EF1,24.506476735671967
aldr,prop,EF1,3.2009775171065495
adrb1,prop,EF1,34.53147300031952
grik1,prop,EF1,6.64571877454831
ppard,prop,EF1,42.77160493827161
ptn1,prop,EF1,30.763508771929825
rxra,prop,EF1,13.077635327635328
tgfr1,prop,EF1,7.163021312327563
ace,prop,EF1,11.5680648527397
reni,prop,EF1,19.234986945169712
plk1,prop,EF1,27.228387096774192
mapk2,prop,EF1,11.741504854368932
esr1,prop,EF1,34.095518198919116
gria2,prop,EF1,4.050258684405026
urok,prop,EF1,27.87291458956464
lck,prop,EF1,37.88035190615836
pgh2,prop,EF1,2.263291019549441
kpcb,prop,EF1,26.474686379928315
thb,prop,EF1,14.894307081807083
nos1,prop,EF1,7.48780487804878
bace1,prop,EF1,33.158266129032256
prgr,prop,EF1,30.74029585140696
fa7,prop,EF1,29.038091216216216
ppara,prop,EF1,37.085038756882064
ada,prop,EF1,3.8395607338958078
fpps,prop,EF1,0.48082148829431437
cp2c9,prop,EF1,37.43353913845717
fabp4,prop,EF1,7.046581972171809
cxcr4,prop,EF1,11.59016393442623
igf1r,prop,EF1,31.070243362831857
braf,prop,EF1,32.024136463853324
thrb,prop,EF1,32.4717377362524
rock1,prop,EF1,9.474801061007959
esr2,prop,EF1,35.08595496098824
mk10,prop,EF1,12.903225806451612
aofb,prop,EF1,8.451190476190478
pnph,prop,EF1,4.833515283842796
xiap,prop,EF1,24.221442152991077
fgfr1,prop,EF1,1.3034238488783942
adrb2,prop,EF1,34.008806053092805
dhi1,prop,EF1,5.599066325405727
vgfr2,prop,EF1,27.258064516129036
mk14,prop,EF1,16.08581725486749
dyr,prop,EF1,18.248711925301535
hmdh,prop,EF1,19.23742144143482
csf1r,prop,EF1,31.518088211001597
hivint,prop,EF1,6.6927673603956315
pygm,prop,EF1,10.65982028241335
mmp13,prop,EF1,16.616740258734215
met,prop,EF1,23.101187111362353
akt1,prop,EF1,31.8621847328885
glcm,prop,EF1,4.204005298838931
mk01,prop,EF1,24.07944282871575
kith,prop,EF1,7.04858934169279
aces,prop,EF1,13.120364792503347
inha,prop,EF1,8.777709736680954
ada17,prop,EF1,16.37383244958179
pyrd,prop,EF1,3.0216083760302963
pgh1,prop,EF1,4.017443738559276
def,prop,EF1,8.212358106660956
gcr,fp,ROC,0.9683610836392602
fnta,fp,ROC,0.964374841308709
pa2ga,fp,ROC,0.9719984656693517
try1,fp,ROC,0.9953218215109763
comt,fp,ROC,0.7343855513037709
aa2ar,fp,ROC,0.9123661593062308
andr,fp,ROC,0.8613209715033574
mp2k1,fp,ROC,0.9560231497220609
hxk4,fp,ROC,0.8510945422890221
drd3,fp,ROC,0.8902138652449365
hivpr,fp,ROC,0.9314315189840588
cp3a4,fp,ROC,0.9448483233430699
hdac8,fp,ROC,0.9501866863717728
ampc,fp,ROC,0.5148447142809487
lkha4,fp,ROC,0.9779768793126413
kit,fp,ROC,0.9940485541626082
nram,fp,ROC,0.8331076379093081
fak1,fp,ROC,0.9961150794037492
wee1,fp,ROC,0.9974568471930477
hdac2,fp,ROC,0.9703261875848159
cdk2,fp,ROC,0.9352069232989983
ital,fp,ROC,0.8459867046627518
casp3,fp,ROC,0.9314710774348549
tryb1,fp,ROC,0.9725344087562352
abl1,fp,ROC,0.9822455048984026
tysy,fp,ROC,0.9834919436878548
hs90a,fp,ROC,0.9578065234135325
mcr,fp,ROC,0.9841014713443816
src,fp,ROC,0.9909366692514541
jak2,fp,ROC,0.9962777827367669
fa10,fp,ROC,0.9154295823636048
pde5a,fp,ROC,0.9244178201757988
akt2,fp,ROC,0.9917452758766883
fkb1a,fp,ROC,0.8607914148037604
kif11,fp,ROC,0.8362920291127145
hivrt,fp,ROC,0.8680155535407795
pur2,fp,ROC,0.9966990734401386
sahh,fp,ROC,0.8550999592003264
cah2,fp,ROC,0.7336578239112654
pparg,fp,ROC,0.9807632089161729
dpp4,fp,ROC,0.8182588287253194
parp1,fp,ROC,0.8813955490836315
egfr,fp,ROC,0.9769986327568612
aldr,fp,ROC,0.7514878701639865
adrb1,fp,ROC,0.9906101770422467
grik1,fp,ROC,0.7872387712403742
ppard,fp,ROC,0.9942236780783957
ptn1,fp,ROC,0.9716685437972099
rxra,fp,ROC,0.8133891427866602
tgfr1,fp,ROC,0.9659690330752482
ace,fp,ROC,0.951238427258202
reni,fp,ROC,0.9944698288366696
plk1,fp,ROC,0.9241679914091039
mapk2,fp,ROC,0.9892106130623262
esr1,fp,ROC,0.9932722880205966
gria2,fp,ROC,0.8798150764410219
urok,fp,ROC,0.9941363064737129
lck,fp,ROC,0.9847831526947974
pgh2,fp,ROC,0.8416940542989229
kpcb,fp,ROC,0.9612409852152057
thb,fp,ROC,0.9019481794550521
nos1,fp,ROC,0.8933473374898496
bace1,fp,ROC,0.9652214600304201
prgr,fp,ROC,0.984680582947941
fa7,fp,ROC,0.9978633981490218
ppara,fp,ROC,0.9936098821808992
ada,fp,ROC,0.8650837992723539
fpps,fp,ROC,0.7158711583368261
cp2c9,fp,ROC,0.9340629649029395
fabp4,fp,ROC,0.8602912710848927
cxcr4,fp,ROC,0.9231398269874588
igf1r,fp,ROC,0.9951618686079733
braf,fp,ROC,0.975920836361427
thrb,fp,ROC,0.9829758786704109
rock1,fp,ROC,0.9244328641029067
esr2,fp,ROC,0.9961551549614469
mk10,fp,ROC,0.9736644020999292
aofb,fp,ROC,0.7365360767016373
pnph,fp,ROC,0.9066021271404598
xiap,fp,ROC,0.9347137522918998
fgfr1,fp,ROC,0.5325936025696791
adrb2,fp,ROC,0.9895717617797958
dhi1,fp,ROC,0.7205120908484421
vgfr2,fp,ROC,0.9927974428338098
mk14,fp,ROC,0.9471598558644174
dyr,fp,ROC,0.9271146023556043
hmdh,fp,ROC,0.8952720610047902
csf1r,fp,ROC,0.978756927486218
hivint,fp,ROC,0.7721178984564327
pygm,fp,ROC,0.8219046253573508
mmp13,fp,ROC,0.9128663192335826
met,fp,ROC,0.9678453277541327
akt1,fp,ROC,0.9714481420864399
glcm,fp,ROC,0.696226668032217
mk01,fp,ROC,0.9897729180527661
kith,fp,ROC,0.88146291949502
aces,fp,ROC,0.8767825253922069
inha,fp,ROC,0.7189083595620315
ada17,fp,ROC,0.9524323497467155
pyrd,fp,ROC,0.8304764534727087
pgh1,fp,ROC,0.7798041975763552
def,fp,ROC,0.9249711523265405
gcr,fp,EF1,26.0117885305065
fnta,fp,EF1,21.254075347371437
pa2ga,fp,EF1,26.9787550141138
try1,fp,EF1,34.31036454892371
comt,fp,EF1,1.166279069767442
aa2ar,fp,EF1,18.227059552590507
andr,fp,EF1,22.79278521351179
mp2k1,fp,EF1,35.053719008264466
hxk4,fp,EF1,30.896673630081953
drd3,fp,EF1,18.84800456100342
hivpr,fp,EF1,18.881122363320006
cp3a4,fp,EF1,29.48377343277565
hdac8,fp,EF1,22.751178209122134
ampc,fp,EF1,0.0
lkha4,fp,EF1,32.44714382288322
kit,fp,EF1,42.70013962375074
nram,fp,EF1,3.6311936936936937
fak1,fp,EF1,41.34051036682615
wee1,fp,EF1,40.598424284555676
hdac2,fp,EF1,29.002536863802124
cdk2,fp,EF1,27.090923184249284
ital,fp,EF1,9.466460915272219
casp3,fp,EF1,19.554594594594594
tryb1,fp,EF1,27.781376518218625
abl1,fp,EF1,36.08799926206069
tysy,fp,EF1,22.216628805088597
hs90a,fp,EF1,22.878709677419355
mcr,fp,EF1,27.628957973517558
src,fp,EF1,41.89196456225261
jak2,fp,EF1,42.09852697297824
fa10,fp,EF1,20.967505241090148
pde5a,fp,EF1,21.160661654135335
akt2,fp,EF1,37.06004447739066
fkb1a,fp,EF1,6.598811025040534
kif11,fp,EF1,8.130978765996998
hivrt,fp,EF1,14.192435669920142
pur2,fp,EF1,12.549322353748499
sahh,fp,EF1,10.20277777777778
cah2,fp,EF1,7.794491017964072
pparg,fp,EF1,36.6371565019964
dpp4,fp,EF1,10.114335425883507
parp1,fp,EF1,16.613597559390193
egfr,fp,EF1,40.20027957132397
aldr,fp,EF1,5.030107526881721
adrb1,fp,EF1,34.750026626903825
grik1,fp,EF1,1.9937156323644931
ppard,fp,EF1,45.55349794238683
ptn1,fp,EF1,18.72561403508772
rxra,fp,EF1,11.20940170940171
tgfr1,fp,EF1,30.084689511775764
ace,fp,EF1,18.686873992887207
reni,fp,EF1,15.809578311098392
plk1,fp,EF1,41.49087557603686
mapk2,fp,EF1,29.353762135922327
esr1,fp,EF1,34.2555910543131
gria2,fp,EF1,3.7127371273712737
urok,fp,EF1,32.291791292788304
lck,fp,EF1,40.08269794721408
pgh2,fp,EF1,12.259493022559472
kpcb,fp,EF1,32.17692652329749
thb,fp,EF1,17.8731684981685
nos1,fp,EF1,20.59146341463415
bace1,fp,EF1,28.45337701612903
prgr,fp,EF1,36.16505394283172
fa7,fp,EF1,31.777533783783785
ppara,fp,EF1,37.26954143726456
ada,fp,EF1,15.358242935583231
fpps,fp,EF1,1.442464464882943
cp2c9,fp,EF1,40.736498474203394
fabp4,fp,EF1,33.47126436781609
cxcr4,fp,EF1,4.139344262295082
igf1r,fp,EF1,41.7228982300885
braf,fp,EF1,33.62534328704599
thrb,fp,EF1,32.35365868993876
rock1,fp,EF1,25.931034482758623
esr2,fp,EF1,35.08595496098824
mk10,fp,EF1,31.18279569892473
aofb,fp,EF1,15.09141156462585
pnph,fp,EF1,2.63646288209607
xiap,fp,EF1,12.501389498317975
fgfr1,fp,EF1,2.1723730814639906
adrb2,fp,EF1,33.78506390800667
dhi1,fp,EF1,11.005061398211256
vgfr2,fp,EF1,39.193548387096776
mk14,fp,EF1,31.077361227090933
dyr,fp,EF1,20.729119371459028
hmdh,fp,EF1,12.487449005843656
csf1r,fp,EF1,43.07472055503552
hivint,fp,EF1,4.302493303111477
pygm,fp,EF1,3.553273427471117
mmp13,fp,EF1,23.364143878947505
met,fp,EF1,35.88934426229508
akt1,fp,EF1,36.37995719501448
glcm,fp,EF1,0.0
mk01,fp,EF1,34.294964028776974
kith,fp,EF1,10.181295715778473
aces,fp,EF1,13.120364792503347
inha,fp,EF1,1.4629516227801591
ada17,fp,EF1,19.606882168925964
pyrd,fp,EF1,16.61884606816663
pgh1,fp,EF1,8.43663185097448
def,fp,EF1,9.475797815378026
