target,feat,metric,value
mk01,prop,EF1,3.6484004285932956
mk10,prop,EF1,2.688172043010753
mk14,prop,EF1,11.818151452555709
mp2k1,prop,EF1,8.763429752066116
plk1,prop,EF1,20.097142857142856
rock1,prop,EF1,9.474801061007959
src,prop,EF1,19.606413646868226
tgfr1,prop,EF1,0.7163021312327562
vgfr2,prop,EF1,12.258064516129034
wee1,prop,EF1,16.23936971382227
aces,prop,EF1,16.58896697902722
ada,prop,EF1,6.143297174233292
aldr,prop,EF1,2.7436950146627566
ampc,prop,EF1,1.6479421579532814
aofb,prop,EF1,6.640221088435374
cah2,prop,EF1,16.06864302164901
comt,prop,EF1,0.0
cp2c9,prop,EF1,27.524661131218508
cp3a4,prop,EF1,25.90163273533562
def,prop,EF1,10.739237524095094
dhi1,prop,EF1,3.282211294203357
dyr,prop,EF1,6.555362536273368
fabp4,prop,EF1,12.331518451300665
fkb1a,prop,EF1,5.499009187533778
fnta,prop,EF1,13.794427732416558
fpps,prop,EF1,2.404107441471572
glcm,prop,EF1,5.820930413776982
gria2,prop,EF1,4.72530179847253
grik1,prop,EF1,5.981146897093479
hdac2,prop,EF1,12.189472015221183
hdac8,prop,EF1,12.01949037463056
hivint,prop,EF1,5.258602926025138
hivrt,prop,EF1,7.4601264418811
hmdh,prop,EF1,17.54992833253703
hs90a,prop,EF1,16.34193548387097
hxk4,prop,EF1,0.0
inha,prop,EF1,0.0
ital,prop,EF1,18.932921830544437
kif11,prop,EF1,1.524558518624437
kith,prop,EF1,4.699059561128526
nos1,prop,EF1,11.23170731707317
nram,prop,EF1,7.7162865990990985
pa2ga,prop,EF1,13.4893775070569
parp1,prop,EF1,3.646887269134433
pde5a,prop,EF1,14.297744360902255
pgh1,prop,EF1,4.419188112415204
pgh2,prop,EF1,1.8860758496245342
pnph,prop,EF1,0.0
ptn1,prop,EF1,32.101052631578945
pur2,prop,EF1,3.5138102590495803
pygm,prop,EF1,0.0
pyrd,prop,EF1,2.266206282022722
sahh,prop,EF1,0.0
tysy,prop,EF1,19.929622898682418
xiap,prop,EF1,24.221442152991077
aa2ar,fp,ROC,0.8948923044751151
adrb1,fp,ROC,0.7809992907145449
adrb2,fp,ROC,0.7960302009756584
cxcr4,fp,ROC,0.801171268966776
drd3,fp,ROC,0.7948787573727227
andr,fp,ROC,0.7029396832118467
esr1,fp,ROC,0.8796685606612856
esr2,fp,ROC,0.880623594871791
gcr,fp,ROC,0.8124008747063306
mcr,fp,ROC,0.7314262547957127
ppara,fp,ROC,0.9041557873590664
ppard,fp,ROC,0.8733944383565095
pparg,fp,ROC,0.8955555491388271
prgr,fp,ROC,0.7801392197813091
rxra,fp,ROC,0.722576237411236
thb,fp,ROC,0.8326936023787707
ace,fp,ROC,0.856424824963985
ada17,fp,ROC,0.9335925452630917
bace1,fp,ROC,0.9273639692623111
casp3,fp,ROC,0.8373340021649022
dpp4,fp,ROC,0.7419519837912136
fa10,fp,ROC,0.8486976878403947
fa7,fp,ROC,0.8672973830701536
hivpr,fp,ROC,0.9193881245868522
lkha4,fp,ROC,0.9132403385590999
mmp13,fp,ROC,0.9326532835722505
reni,fp,ROC,0.9452992517025113
thrb,fp,ROC,0.8812256017097088
try1,fp,ROC,0.9008748034688027
tryb1,fp,ROC,0.8610688417746906
urok,fp,ROC,0.8806670796028304
abl1,fp,ROC,0.9064893448572653
akt1,fp,ROC,0.9031704873256812
akt2,fp,ROC,0.9189850705590213
braf,fp,ROC,0.935751349918212
cdk2,fp,ROC,0.8432152635976214
csf1r,fp,ROC,0.8823349523244972
egfr,fp,ROC,0.8578303224749343
fak1,fp,ROC,0.8675277807553508
fgfr1,fp,ROC,0.5376083246896644
igf1r,fp,ROC,0.9588585915238479
jak2,fp,ROC,0.9279870471203149
kit,fp,ROC,0.9052500347862775
kpcb,fp,ROC,0.8205266695363199
lck,fp,ROC,0.8933502377539453
mapk2,fp,ROC,0.9641352786053253
met,fp,ROC,0.8560911490896993
mk01,fp,ROC,0.963860113292253
mk10,fp,ROC,0.8682723629969156
mk14,fp,ROC,0.8856192448361017
mp2k1,fp,ROC,0.9290001815153219
plk1,fp,ROC,0.8978217951784064
rock1,fp,ROC,0.7850418414082011
src,fp,ROC,0.9171025461553859
tgfr1,fp,ROC,0.8645233958283086
vgfr2,fp,ROC,0.9297960583401389
wee1,fp,ROC,0.9673365274957908
aces,fp,ROC,0.8128468543723296
ada,fp,ROC,0.8716292659925895
aldr,fp,ROC,0.6572047643687311
ampc,fp,ROC,0.49942455882843517
aofb,fp,ROC,0.6684379530199037
cah2,fp,ROC,0.6404775272994555
comt,fp,ROC,0.5751874800080561
cp2c9,fp,ROC,0.8610482222039448
cp3a4,fp,ROC,0.8977904905611621
def,fp,ROC,0.9104082189348984
dhi1,fp,ROC,0.6923028769760026
dyr,fp,ROC,0.8720896941909948
fabp4,fp,ROC,0.7632869388883768
fkb1a,fp,ROC,0.8252881663375491
fnta,fp,ROC,0.9548045781776547
fpps,fp,ROC,0.7907311990522543
glcm,fp,ROC,0.811453303590981
gria2,fp,ROC,0.7784206507301331
grik1,fp,ROC,0.7296983389550054
hdac2,fp,ROC,0.8878520924094121
hdac8,fp,ROC,0.8859753946305212
hivint,fp,ROC,0.6211725942899036
hivrt,fp,ROC,0.7321309343107268
hmdh,fp,ROC,0.8605730643492716
hs90a,fp,ROC,0.860998877299252
hxk4,fp,ROC,0.8973656556515693
inha,fp,ROC,0.7695986097777345
ital,fp,ROC,0.8424428453602139
kif11,fp,ROC,0.7203777249099684
kith,fp,ROC,0.643797976273552
nos1,fp,ROC,0.8404268801813086
nram,fp,ROC,0.7675091182398073
pa2ga,fp,ROC,0.8671875235963744
parp1,fp,ROC,0.8322303516959021
pde5a,fp,ROC,0.8795520054629097
pgh1,fp,ROC,0.6933126568847985
pgh2,fp,ROC,0.7264520474040388
pnph,fp,ROC,0.8670219784597152
ptn1,fp,ROC,0.8920652941088136
pur2,fp,ROC,0.972790177552604
pygm,fp,ROC,0.6919799188411843
pyrd,fp,ROC,0.7459223512401889
sahh,fp,ROC,0.6691123804342898
tysy,fp,ROC,0.8153020706855248
xiap,fp,ROC,0.923168376018808
aa2ar,fp,EF1,10.936235731554305
adrb1,fp,EF1,6.119501544360422
adrb2,fp,EF1,4.698585046808875
cxcr4,fp,EF1,12.418032786885245
drd3,fp,EF1,7.8818928164196125
andr,fp,EF1,4.405328234544295
esr1,fp,EF1,7.843569914305336
esr2,fp,EF1,9.61490111911697
gcr,fp,EF1,9.79896143272505
mcr,fp,EF1,11.468624064478986
ppara,fp,EF1,15.313722471747319
ppard,fp,EF1,21.2119341563786
pparg,fp,EF1,16.375698739528694
prgr,fp,EF1,9.04126348570793
rxra,fp,EF1,3.7364672364672367
thb,fp,EF1,7.745039682539682
ace,fp,EF1,11.5680648527397
ada17,fp,EF1,15.330913185277216
bace1,fp,EF1,12.770413306451612
casp3,fp,EF1,5.176216216216217
dpp4,fp,EF1,5.19635581513281
fa10,fp,EF1,9.220649895178196
fa7,fp,EF1,5.478885135135135
hivpr,fp,EF1,13.424980539699014
lkha4,fp,EF1,11.500253506844684
mmp13,fp,EF1,18.127353009528235
reni,fp,EF1,13.174648592581994
thrb,fp,EF1,8.619770380896092
try1,fp,EF1,7.979154546261328
tryb1,fp,EF1,4.137651821862349
urok,fp,EF1,7.138185443668993
abl1,fp,EF1,16.1536758601605
akt1,fp,EF1,11.175542406311637
akt2,fp,EF1,3.706004447739066
braf,fp,EF1,16.812671643522997
cdk2,fp,EF1,10.284517134761302
csf1r,fp,EF1,16.10924508562304
egfr,fp,EF1,11.227105105504894
fak1,fp,EF1,8.79585326953748
fgfr1,fp,EF1,1.3034238488783942
igf1r,fp,EF1,21.7491703539823
jak2,fp,EF1,13.813579163008487
kit,fp,EF1,12.770135214579659
kpcb,fp,EF1,8.14605734767025
lck,fp,EF1,16.59100684261975
mapk2,fp,EF1,15.166110436893202
met,fp,EF1,11.550593555681177
mk01,fp,EF1,13.863921628654522
mk10,fp,EF1,10.752688172043012
mk14,fp,EF1,14.44440733090142
mp2k1,fp,EF1,9.180735930735931
plk1,fp,EF1,22.69032258064516
rock1,fp,EF1,14.960212201591514
src,fp,EF1,19.606413646868226
tgfr1,fp,EF1,18.265704346435285
vgfr2,fp,EF1,20.967741935483872
wee1,fp,EF1,25.097207739543506
aces,fp,EF1,7.842057117358322
ada,fp,EF1,4.99142895406455
aldr,fp,EF1,0.9145650048875856
ampc,fp,EF1,0.0
aofb,fp,EF1,6.03656462585034
cah2,fp,EF1,6.955084292952556
comt,fp,EF1,5.8313953488372094
cp2c9,fp,EF1,31.92860691221347
cp3a4,fp,EF1,25.074984882080226
def,fp,EF1,13.266116941529235
dhi1,fp,EF1,3.089140041603159
dyr,fp,EF1,4.429299010995519
fabp4,fp,EF1,12.331518451300665
fkb1a,fp,EF1,8.065213475049541
fnta,fp,EF1,19.122747457384328
fpps,fp,EF1,1.442464464882943
glcm,fp,EF1,0.0
gria2,fp,EF1,5.062823355506282
grik1,fp,EF1,6.64571877454831
hdac2,fp,EF1,13.450451878864753
hdac8,fp,EF1,7.726815240833933
hivint,fp,EF1,2.868328868740985
hivrt,fp,EF1,6.732309228039042
hmdh,fp,EF1,11.137454518725422
hs90a,fp,EF1,16.34193548387097
hxk4,fp,EF1,27.727784026996627
inha,fp,EF1,0.0
ital,fp,EF1,8.175579881371462
kif11,fp,EF1,2.5409308643740616
kith,fp,EF1,14.880355276907
nos1,fp,EF1,3.74390243902439
nram,fp,EF1,9.077984234234235
pa2ga,fp,EF1,16.663348685187938
parp1,fp,EF1,12.156290897114776
pde5a,fp,EF1,16.29942857142857
pgh1,fp,EF1,10.043609346398192
pgh2,fp,EF1,8.110126153385497
pnph,fp,EF1,7.90938864628821
ptn1,fp,EF1,26.30502923976608
pur2,fp,EF1,4.01578315319952
pygm,fp,EF1,2.6649550706033374
pyrd,fp,EF1,10.575629316106037
sahh,fp,EF1,2.147953216374269
tysy,fp,EF1,13.068605179463882
xiap,fp,EF1,14.064063185607722
