target,feat,metric,value
adrb2,prop,ROC,0.9126025354213273
dhi1,prop,ROC,0.5774117821037258
vgfr2,prop,ROC,0.7597793423336056
mk14,prop,ROC,0.7186952231989652
dyr,prop,ROC,0.7616796404313133
hmdh,prop,ROC,0.7480392016612482
csf1r,prop,ROC,0.767514856062387
hivint,prop,ROC,0.5641183282199435
pygm,prop,ROC,0.6261850142940313
mmp13,prop,ROC,0.6504752643372052
met,prop,ROC,0.7940139986692517
akt1,prop,ROC,0.8324308519552575
glcm,prop,ROC,0.713012112597951
mk01,prop,ROC,0.7047724827916405
kith,prop,ROC,0.6311073928397726
aces,prop,ROC,0.7077389297835182
inha,prop,ROC,0.6981340154820206
ada17,prop,ROC,0.6562405559474458
pyrd,prop,ROC,0.5453244831797691
pgh1,prop,ROC,0.5624640899024993
def,prop,ROC,0.5679181397201614
gcr,prop,EF1,20.132411670871466
fnta,prop,EF1,13.498409969918349
pa2ga,prop,EF1,15.076363096122419
try1,prop,EF1,32.714533639671444
comt,prop,EF1,1.166279069767442
aa2ar,prop,EF1,5.405265936285461
andr,prop,EF1,16.66363288718929
mp2k1,prop,EF1,22.117227469500197
hxk4,prop,EF1,0.0
drd3,prop,EF1,6.168437856328392
hivpr,prop,EF1,24.624429546078943
cp3a4,prop,EF1,29.20822414835719
hdac8,prop,EF1,11.590222861250897
ampc,prop,EF1,3.2958843159065627
lkha4,prop,EF1,6.571573432482677
kit,prop,EF1,41.902006172839506
nram,prop,EF1,0.4538992117117117
fak1,prop,EF1,15.832535885167463
wee1,prop,EF1,20.66828872668289
hdac2,prop,EF1,13.03012525765023
cdk2,prop,EF1,10.911621838100405
ital,prop,EF1,17.21174711867676
casp3,prop,EF1,21.28
tryb1,prop,EF1,27.19028340080972
abl1,prop,EF1,34.713218337791716
tysy,prop,EF1,22.870059064061792
hs90a,prop,EF1,16.34193548387097
mcr,prop,EF1,27.628957973517558
src,prop,EF1,39.82172212749012
jak2,prop,EF1,14.471368646961272
fa10,prop,EF1,21.4727463312369
pde5a,prop,EF1,13.153924812030075
akt2,prop,EF1,36.53061527057079
fkb1a,prop,EF1,6.598811025040534
kif11,prop,EF1,3.049117037248874
hivrt,prop,EF1,10.007486690328305
pur2,prop,EF1,13.55326814204838
sahh,prop,EF1,10.20277777777778
cah2,prop,EF1,17.627541225241824
pparg,prop,EF1,36.08204807014797
dpp4,prop,EF1,2.227009635056919
parp1,prop,EF1,3.5118173702776017
egfr,prop,EF1,24.506476735671967
aldr,prop,EF1,3.2009775171065495
adrb1,prop,EF1,34.53147300031952
grik1,prop,EF1,6.64571877454831
ppard,prop,EF1,42.77160493827161
ptn1,prop,EF1,30.763508771929825
rxra,prop,EF1,13.077635327635328
tgfr1,prop,EF1,7.163021312327563
ace,prop,EF1,11.5680648527397
reni,prop,EF1,19.234986945169712
plk1,prop,EF1,27.228387096774192
mapk2,prop,EF1,11.741504854368932
esr1,prop,EF1,34.095518198919116
gria2,prop,EF1,4.050258684405026
urok,prop,EF1,27.87291458956464
lck,prop,EF1,37.88035190615836
pgh2,prop,EF1,2.263291019549441
kpcb,prop,EF1,26.474686379928315
thb,prop,EF1,14.894307081807083
nos1,prop,EF1,7.48780487804878
bace1,prop,EF1,33.158266129032256
prgr,prop,EF1,30.74029585140696
fa7,prop,EF1,29.038091216216216
ppara,prop,EF1,37.085038756882064
ada,prop,EF1,3.8395607338958078
fpps,prop,EF1,0.48082148829431437
cp2c9,prop,EF1,37.43353913845717
fabp4,prop,EF1,7.046581972171809
cxcr4,prop,EF1,11.59016393442623
igf1r,prop,EF1,31.070243362831857
braf,prop,EF1,32.024136463853324
thrb,prop,EF1,32.4717377362524
rock1,prop,EF1,9.474801061007959
esr2,prop,EF1,35.08595496098824
mk10,prop,EF1,12.903225806451612
aofb,prop,EF1,8.451190476190478
pnph,prop,EF1,4.833515283842796
xiap,prop,EF1,24.221442152991077
fgfr1,prop,EF1,1.3034238488783942
adrb2,prop,EF1,34.008806053092805
dhi1,prop,EF1,5.599066325405727
vgfr2,prop,EF1,27.258064516129036
mk14,prop,EF1,16.08581725486749
dyr,prop,EF1,18.248711925301535
hmdh,prop,EF1,19.23742144143482
csf1r,prop,EF1,31.518088211001597
hivint,prop,EF1,6.6927673603956315
pygm,prop,EF1,10.65982028241335
mmp13,prop,EF1,16.616740258734215
met,prop,EF1,23.101187111362353
akt1,prop,EF1,31.8621847328885
glcm,prop,EF1,4.204005298838931
mk01,prop,EF1,24.07944282871575
kith,prop,EF1,7.04858934169279
aces,prop,EF1,13.120364792503347
inha,prop,EF1,8.777709736680954
ada17,prop,EF1,16.37383244958179
pyrd,prop,EF1,3.0216083760302963
pgh1,prop,EF1,4.017443738559276
def,prop,EF1,8.212358106660956
gcr,fp,ROC,0.9325879575232875
fnta,fp,ROC,0.9496157695110552
pa2ga,fp,ROC,0.8713442609086981
try1,fp,ROC,0.9818807366597796
comt,fp,ROC,0.5485967136205854
aa2ar,fp,ROC,0.8973436830855229
andr,fp,ROC,0.7663078608777324
mp2k1,fp,ROC,0.9495710823026572
hxk4,fp,ROC,0.8578062267513249
drd3,fp,ROC,0.7960241948249969
hivpr,fp,ROC,0.9173404856192412
cp3a4,fp,ROC,0.8987556007770716
hdac8,fp,ROC,0.9113050730893608
ampc,fp,ROC,0.5613498126341306
lkha4,fp,ROC,0.9595993405950904
kit,fp,ROC,0.996114597219791
nram,fp,ROC,0.7951275106807466
fak1,fp,ROC,0.9928254027032032
wee1,fp,ROC,0.9963181657451836
hdac2,fp,ROC,0.9173110783962437
cdk2,fp,ROC,0.8866254535622425
ital,fp,ROC,0.8384036211520322
casp3,fp,ROC,0.8901434907727646
tryb1,fp,ROC,0.902368068492247
abl1,fp,ROC,0.9696537333368866
tysy,fp,ROC,0.9496411343062476
hs90a,fp,ROC,0.8406115781778306
mcr,fp,ROC,0.9350823675987819
src,fp,ROC,0.9823374914593039
jak2,fp,ROC,0.9648516766342348
fa10,fp,ROC,0.8614442388718692
pde5a,fp,ROC,0.873877125605849
akt2,fp,ROC,0.9843271152564956
fkb1a,fp,ROC,0.7510636654155173
kif11,fp,ROC,0.7061199426794774
hivrt,fp,ROC,0.7806973094408163
pur2,fp,ROC,0.9905856040896435
sahh,fp,ROC,0.6089441951131058
cah2,fp,ROC,0.6653030772592388
pparg,fp,ROC,0.9699181621120192
dpp4,fp,ROC,0.8193609878456728
parp1,fp,ROC,0.807370289386014
egfr,fp,ROC,0.9554573975604467
aldr,fp,ROC,0.6890219511224327
adrb1,fp,ROC,0.9570909664069055
grik1,fp,ROC,0.7408008098389869
ppard,fp,ROC,0.9755910545143087
ptn1,fp,ROC,0.8940613596431951
rxra,fp,ROC,0.7380688070969634
tgfr1,fp,ROC,0.9262252887254734
ace,fp,ROC,0.8691173155981415
reni,fp,ROC,0.9789109534960926
plk1,fp,ROC,0.9237131240943687
mapk2,fp,ROC,0.9830415839983082
esr1,fp,ROC,0.9863263451357068
gria2,fp,ROC,0.7835009559849583
urok,fp,ROC,0.951921262287837
lck,fp,ROC,0.9844340331760658
pgh2,fp,ROC,0.7637219178704955
kpcb,fp,ROC,0.9093200198443822
thb,fp,ROC,0.8639808096297819
nos1,fp,ROC,0.8374932903918411
bace1,fp,ROC,0.9498446528534578
prgr,fp,ROC,0.9429976802399971
fa7,fp,ROC,0.9956611800629573
ppara,fp,ROC,0.9912510252071178
ada,fp,ROC,0.8587793234677024
fpps,fp,ROC,0.640573009776835
cp2c9,fp,ROC,0.891161667539656
fabp4,fp,ROC,0.7748947675669032
cxcr4,fp,ROC,0.7818442502869932
igf1r,fp,ROC,0.9930951054531492
braf,fp,ROC,0.957792123247947
thrb,fp,ROC,0.9628056122367376
rock1,fp,ROC,0.8657077350793454
esr2,fp,ROC,0.9821208707670985
mk10,fp,ROC,0.9277224448352184
aofb,fp,ROC,0.6709491003153534
pnph,fp,ROC,0.8827816519197543
xiap,fp,ROC,0.9285581514312012
fgfr1,fp,ROC,0.5052363904038546
adrb2,fp,ROC,0.9504544298015027
dhi1,fp,ROC,0.6885159377357294
vgfr2,fp,ROC,0.9820964870865657
mk14,fp,ROC,0.9305611352297025
dyr,fp,ROC,0.927372495564745
hmdh,fp,ROC,0.8731225878246414
csf1r,fp,ROC,0.9298429976007585
hivint,fp,ROC,0.6496349467956988
pygm,fp,ROC,0.6359692569710557
mmp13,fp,ROC,0.9329687813643093
met,fp,ROC,0.9537023626518603
akt1,fp,ROC,0.9604544141715606
glcm,fp,ROC,0.8116947728565231
mk01,fp,ROC,0.9901708710818726
kith,fp,ROC,0.8323249064264416
aces,fp,ROC,0.8173796311397336
inha,fp,ROC,0.818253350994665
ada17,fp,ROC,0.941511471803831
pyrd,fp,ROC,0.760118630673348
pgh1,fp,ROC,0.7268702561350286
def,fp,ROC,0.833697762979288
gcr,fp,EF1,25.299136789944676
fnta,fp,EF1,16.280976937401515
pa2ga,fp,EF1,27.77224780864656
try1,fp,EF1,34.84230818534113
comt,fp,EF1,4.665116279069768
aa2ar,fp,EF1,11.18764344952107
andr,fp,EF1,17.429776927979606
mp2k1,fp,EF1,33.80180047225502
hxk4,fp,EF1,12.675558412341314
drd3,fp,EF1,11.308802736602052
hivpr,fp,EF1,18.450374324613083
cp3a4,fp,EF1,27.27937915742794
hdac8,fp,EF1,9.014617780972921
ampc,fp,EF1,0.0
lkha4,fp,EF1,31.214973804292715
kit,fp,EF1,42.70013962375074
nram,fp,EF1,0.0
fak1,fp,EF1,34.303827751196174
wee1,fp,EF1,36.90765844050516
hdac2,fp,EF1,12.189472015221183
cdk2,fp,EF1,21.82324367620081
ital,fp,EF1,5.163524135603028
casp3,fp,EF1,13.803243243243244
tryb1,fp,EF1,23.05263157894737
abl1,fp,EF1,36.08799926206069
tysy,fp,EF1,20.90976828714221
hs90a,fp,EF1,17.159032258064514
mcr,fp,EF1,27.628957973517558
src,fp,EF1,41.89196456225261
jak2,fp,EF1,38.15179006926153
fa10,fp,EF1,20.209643605870024
pde5a,fp,EF1,11.15224060150376
akt2,fp,EF1,36.53061527057079
fkb1a,fp,EF1,2.566204287515763
kif11,fp,EF1,2.5409308643740616
hivrt,fp,EF1,11.463121118012424
pur2,fp,EF1,13.55326814204838
sahh,fp,EF1,2.147953216374269
cah2,fp,EF1,6.235592814371257
pparg,fp,EF1,36.35960228607218
dpp4,fp,EF1,6.031484428279154
parp1,fp,EF1,11.480941402830622
egfr,fp,EF1,38.268734606936036
aldr,fp,EF1,3.6582600195503425
adrb1,fp,EF1,34.31291937373522
grik1,fp,EF1,0.664571877454831
ppard,fp,EF1,43.46707818930041
ptn1,fp,EF1,17.833918128654968
rxra,fp,EF1,9.341168091168091
tgfr1,fp,EF1,25.786876724379226
ace,fp,EF1,13.347767137776579
reni,fp,EF1,10.539718874065596
plk1,fp,EF1,38.89769585253456
mapk2,fp,EF1,24.46146844660194
esr1,fp,EF1,34.095518198919116
gria2,fp,EF1,3.7127371273712737
urok,fp,EF1,32.63170488534397
lck,fp,EF1,39.93587487781036
pgh2,fp,EF1,7.544303398498137
kpcb,fp,EF1,26.474686379928315
thb,fp,EF1,8.340811965811966
nos1,fp,EF1,4.211890243902439
bace1,fp,EF1,26.661038306451612
prgr,fp,EF1,35.93902235568902
fa7,fp,EF1,32.325422297297294
ppara,fp,EF1,37.085038756882064
ada,fp,EF1,11.134726128297844
fpps,fp,EF1,0.0
cp2c9,fp,EF1,37.98403236108154
fabp4,fp,EF1,24.66303690260133
cxcr4,fp,EF1,4.967213114754098
igf1r,fp,EF1,40.83517699115045
braf,fp,EF1,31.623834758055157
thrb,fp,EF1,32.58981678256605
rock1,fp,EF1,15.957559681697614
esr2,fp,EF1,35.08595496098824
mk10,fp,EF1,24.731182795698924
aofb,fp,EF1,8.451190476190478
pnph,fp,EF1,4.833515283842796
xiap,fp,EF1,14.845400029252595
fgfr1,fp,EF1,0.8689492325855961
adrb2,fp,EF1,33.78506390800667
dhi1,fp,EF1,8.881277619609083
vgfr2,fp,EF1,37.41935483870968
mk14,fp,EF1,27.02855008130796
dyr,fp,EF1,18.957399767060817
hmdh,fp,EF1,8.437465544488957
csf1r,fp,EF1,41.67391663454656
hivint,fp,EF1,3.3463836801978157
pygm,fp,EF1,4.441591784338896
mmp13,fp,EF1,20.947163477677073
met,fp,EF1,27.638920293951386
akt1,fp,EF1,35.90440219900122
glcm,fp,EF1,1.2935400919504405
mk01,fp,EF1,34.294964028776974
kith,fp,EF1,14.09717868338558
aces,fp,EF1,7.992865908076752
inha,fp,EF1,2.9259032455603182
ada17,fp,EF1,17.416751713886363
pyrd,fp,EF1,8.309423034083315
pgh1,fp,EF1,8.034887477118552
def,fp,EF1,8.212358106660956
