target,feat,metric,value
hdac8,fp,ROC,0.8722540426848778
ampc,fp,ROC,0.5056654546263247
lkha4,fp,ROC,0.9251403743662394
kit,fp,ROC,0.9877624785046394
nram,fp,ROC,0.838962336352733
fak1,fp,ROC,0.9813547910694119
wee1,fp,ROC,0.9909351059439869
hdac2,fp,ROC,0.872034531818949
cdk2,fp,ROC,0.9056706716469688
ital,fp,ROC,0.8494010218329525
casp3,fp,ROC,0.8527679081924365
tryb1,fp,ROC,0.9019693959193515
abl1,fp,ROC,0.96193619865585
tysy,fp,ROC,0.9242360421034993
hs90a,fp,ROC,0.9142060457070017
mcr,fp,ROC,0.9299666274543463
src,fp,ROC,0.9682829822293587
jak2,fp,ROC,0.9732416357485112
fa10,fp,ROC,0.8252582206311323
pde5a,fp,ROC,0.8669857885571387
akt2,fp,ROC,0.9779196338829368
fkb1a,fp,ROC,0.7395136635839321
kif11,fp,ROC,0.7788754478589879
hivrt,fp,ROC,0.8011820649069403
pur2,fp,ROC,0.9884286924746056
sahh,fp,ROC,0.6302106472037112
cah2,fp,ROC,0.6601298764763692
pparg,fp,ROC,0.9671552798398205
dpp4,fp,ROC,0.7946883395001559
parp1,fp,ROC,0.8036744304200083
egfr,fp,ROC,0.9285501114740815
aldr,fp,ROC,0.6558528299286082
adrb1,fp,ROC,0.9555856865651855
grik1,fp,ROC,0.7467683683114867
ppard,fp,ROC,0.9520318760966265
ptn1,fp,ROC,0.8729205740304868
rxra,fp,ROC,0.7765221047119163
tgfr1,fp,ROC,0.9312449392712551
ace,fp,ROC,0.8995849612595053
reni,fp,ROC,0.9482360832645359
plk1,fp,ROC,0.9176120378148459
mapk2,fp,ROC,0.9519531507753217
esr1,fp,ROC,0.985887320565674
gria2,fp,ROC,0.792608313246318
urok,fp,ROC,0.9443467562385195
lck,fp,ROC,0.9781726064166466
pgh2,fp,ROC,0.7532086540613558
kpcb,fp,ROC,0.9157431736172835
thb,fp,ROC,0.8033458172250858
nos1,fp,ROC,0.8449988759972655
bace1,fp,ROC,0.9330762402762983
prgr,fp,ROC,0.9436333530458846
fa7,fp,ROC,0.9924017939510535
ppara,fp,ROC,0.9900713214916228
ada,fp,ROC,0.8553834789741529
fpps,fp,ROC,0.6426320364557049
cp2c9,fp,ROC,0.8777169322354321
fabp4,fp,ROC,0.841100562263803
cxcr4,fp,ROC,0.8987286851955494
igf1r,fp,ROC,0.9907790017965274
braf,fp,ROC,0.9590439995056236
thrb,fp,ROC,0.9643692394927632
rock1,fp,ROC,0.8559298061482262
esr2,fp,ROC,0.9916275449951384
mk10,fp,ROC,0.916719874364996
aofb,fp,ROC,0.7095502607333511
pnph,fp,ROC,0.8346530450672948
xiap,fp,ROC,0.8524536005939124
fgfr1,fp,ROC,0.49259003084179975
adrb2,fp,ROC,0.9552645649764361
dhi1,fp,ROC,0.6918445220335397
vgfr2,fp,ROC,0.9887590484198913
mk14,fp,ROC,0.924616488264937
dyr,fp,ROC,0.8945241146183538
hmdh,fp,ROC,0.8220204507369788
csf1r,fp,ROC,0.9089932929630976
hivint,fp,ROC,0.6045943410973894
pygm,fp,ROC,0.7790032679738561
mmp13,fp,ROC,0.9177801189422917
met,fp,ROC,0.942975650222027
akt1,fp,ROC,0.9535865584703609
glcm,fp,ROC,0.8165408112201608
mk01,fp,ROC,0.9840088144356681
kith,fp,ROC,0.7811354687732157
aces,fp,ROC,0.8122748846579448
inha,fp,ROC,0.8142461325329025
ada17,fp,ROC,0.9369093658070925
pyrd,fp,ROC,0.7707130097554655
pgh1,fp,ROC,0.6955938735594673
def,fp,ROC,0.885742446329181
gcr,fp,EF1,25.77252201079239
fnta,fp,EF1,14.696263134109138
pa2ga,fp,EF1,24.684189723320163
try1,fp,EF1,34.28943580886586
comt,fp,EF1,0.0
aa2ar,fp,EF1,11.646121258420724
andr,fp,EF1,18.246595432641943
mp2k1,fp,EF1,31.312372093023253
hxk4,fp,EF1,13.467780813112647
drd3,fp,EF1,13.564570239510786
hivpr,fp,EF1,16.4594083522964
cp3a4,fp,EF1,27.468477242929385
hdac8,fp,EF1,7.81739310059905
ampc,fp,EF1,0.0
lkha4,fp,EF1,27.107740408991045
kit,fp,EF1,41.627868490732574
nram,fp,EF1,0.9077984234234234
fak1,fp,EF1,38.13817663817664
wee1,fp,EF1,36.387351778656125
hdac2,fp,EF1,14.043163201008191
cdk2,fp,EF1,21.040835260395752
ital,fp,EF1,7.033281004709576
casp3,fp,EF1,5.319444444444445
tryb1,fp,EF1,24.75785869903517
abl1,fp,EF1,36.24023809523809
tysy,fp,EF1,21.92983779705771
hs90a,fp,EF1,7.780498866213152
mcr,fp,EF1,27.61552899338141
src,fp,EF1,42.26740294511379
jak2,fp,EF1,32.69778082818577
fa10,fp,EF1,19.603605523354926
pde5a,fp,EF1,11.767686756446645
akt2,fp,EF1,34.041430267845364
fkb1a,fp,EF1,0.40655134339344867
kif11,fp,EF1,6.797176154190946
hivrt,fp,EF1,8.634027846351339
pur2,fp,EF1,12.398681403917006
sahh,fp,EF1,2.147953216374269
cah2,fp,EF1,6.80906934080773
pparg,fp,EF1,36.454979858313656
dpp4,fp,EF1,4.96471072541166
parp1,fp,EF1,10.292750135481441
egfr,fp,EF1,34.989999402056924
aldr,fp,EF1,2.311029118468289
adrb1,fp,EF1,33.18636096413874
grik1,fp,EF1,2.087068965517241
ppard,fp,EF1,43.29525985151343
ptn1,fp,EF1,15.998182762201454
rxra,fp,EF1,12.641386192506577
tgfr1,fp,EF1,25.786516853932582
ace,fp,EF1,12.262495417328608
reni,fp,EF1,14.21311475409836
plk1,fp,EF1,36.7709549071618
mapk2,fp,EF1,25.755000000000003
esr1,fp,EF1,34.253996447602134
gria2,fp,EF1,4.534936465935855
urok,fp,EF1,33.16181758744688
lck,fp,EF1,39.04155027932961
pgh2,fp,EF1,6.905355832721937
kpcb,fp,EF1,25.374243733794295
thb,fp,EF1,7.876059322033898
nos1,fp,EF1,1.871951219512195
bace1,fp,EF1,21.378670447385005
prgr,fp,EF1,35.23519993075991
fa7,fp,EF1,32.31132452981192
ppara,fp,EF1,37.24083563263698
ada,fp,EF1,11.134726128297844
fpps,fp,EF1,0.9616429765886287
cp2c9,fp,EF1,36.82736009044658
fabp4,fp,EF1,17.616454930429523
cxcr4,fp,EF1,9.374127617148554
igf1r,fp,EF1,38.90237396639103
braf,fp,EF1,29.83446519524618
thrb,fp,EF1,32.03022961870655
rock1,fp,EF1,17.453119020283197
esr2,fp,EF1,35.253308128544425
mk10,fp,EF1,24.360188010225116
aofb,fp,EF1,6.03656462585034
pnph,fp,EF1,3.075873362445415
xiap,fp,EF1,4.04
fgfr1,fp,EF1,1.0128205128205128
adrb2,fp,EF1,33.65092585706849
dhi1,fp,EF1,7.801206185567011
vgfr2,fp,EF1,36.4324505327245
mk14,fp,EF1,26.99902238694631
dyr,fp,EF1,19.821092278719394
hmdh,fp,EF1,9.13057501946391
csf1r,fp,EF1,38.2870908175256
hivint,fp,EF1,1.5223846153846154
pygm,fp,EF1,4.920508744038156
mmp13,fp,EF1,18.727136856752647
met,fp,EF1,30.451178451178453
akt1,fp,EF1,32.260085939365005
glcm,fp,EF1,0.0
mk01,fp,EF1,33.54859335038363
kith,fp,EF1,7.5683060109289615
aces,fp,EF1,3.9348094186480056
inha,fp,EF1,0.0
ada17,fp,EF1,16.49011346750157
pyrd,fp,EF1,7.667584940312213
pgh1,fp,EF1,6.427439487680452
def,fp,EF1,7.85064935064935
