version,subset,split,component,seed,set,metric,value
2015,core,sequence,binding,111,train,mean_absolute_error,2.0495246056409986
2015,core,sequence,binding,111,valid,pearson_r2_score,0.1345014707978088
2015,core,sequence,binding,111,valid,mean_absolute_error,1.8814537234306337
2015,core,sequence,binding,222,test,pearson_r2_score,0.32003988258746763
2015,core,sequence,binding,222,test,mean_absolute_error,2.4459853363037105
2015,core,sequence,binding,222,train,pearson_r2_score,0.5497723461045823
2015,core,sequence,binding,222,train,mean_absolute_error,1.2892505353536363
2015,core,sequence,binding,222,valid,pearson_r2_score,0.6125238546450948
2015,core,sequence,binding,222,valid,mean_absolute_error,2.238273370742798
2015,core,sequence,binding,333,test,pearson_r2_score,0.03838056863177663
2015,core,sequence,binding,333,test,mean_absolute_error,2.798329788509168
2015,core,sequence,binding,333,train,pearson_r2_score,0.06490657222969973
2015,core,sequence,binding,333,train,mean_absolute_error,3.728108428563827
2015,core,sequence,binding,333,valid,pearson_r2_score,0.34912526333310334
2015,core,sequence,binding,333,valid,mean_absolute_error,4.471631653308869
2015,core,sequence,binding,444,test,pearson_r2_score,0.0016204168760417402
2015,core,sequence,binding,444,test,mean_absolute_error,2.2184499881142066
2015,core,sequence,binding,444,train,pearson_r2_score,0.9906545756604278
2015,core,sequence,binding,444,train,mean_absolute_error,0.17104623843462044
2015,core,sequence,binding,444,valid,pearson_r2_score,0.385618753082242
2015,core,sequence,binding,444,valid,mean_absolute_error,1.6408871994018555
2015,core,sequence,binding,555,test,pearson_r2_score,0.002640879348161256
2015,core,sequence,binding,555,test,mean_absolute_error,1.7647253167001822
2015,core,sequence,binding,555,train,pearson_r2_score,0.7368251466152566
2015,core,sequence,binding,555,train,mean_absolute_error,1.0145772988979633
2015,core,sequence,binding,555,valid,pearson_r2_score,0.379745656275082
2015,core,sequence,binding,555,valid,mean_absolute_error,2.5801313476562497
2015,core,random,ligand,111,test,pearson_r2_score,0.030847344052350175
2015,core,random,ligand,111,test,mean_absolute_error,2.075012610912323
2015,core,random,ligand,111,train,pearson_r2_score,0.5306762624862913
2015,core,random,ligand,111,train,mean_absolute_error,1.1379065437194629
2015,core,random,ligand,111,valid,pearson_r2_score,0.09859812062941738
2015,core,random,ligand,111,valid,mean_absolute_error,2.20008627038253
2015,core,random,ligand,222,test,pearson_r2_score,0.19251180662660355
2015,core,random,ligand,222,test,mean_absolute_error,2.113503903388977
2015,core,random,ligand,222,train,pearson_r2_score,0.39665606300924944
2015,core,random,ligand,222,train,mean_absolute_error,1.4661401709532125
2015,core,random,ligand,222,valid,pearson_r2_score,0.06341029030157985
2015,core,random,ligand,222,valid,mean_absolute_error,1.9393033348886588
2015,core,random,ligand,333,test,pearson_r2_score,0.14993515924164771
2015,core,random,ligand,333,test,mean_absolute_error,4.859553692817688
2015,core,random,ligand,333,train,pearson_r2_score,0.12409481737577406
2015,core,random,ligand,333,train,mean_absolute_error,4.568131390596047
2015,core,random,ligand,333,valid,pearson_r2_score,0.07366136222600549
2015,core,random,ligand,333,valid,mean_absolute_error,4.784036113337466
2015,core,random,ligand,444,test,pearson_r2_score,0.04646288139127711
2015,core,random,ligand,444,test,mean_absolute_error,6.438479008674622
2015,core,random,ligand,444,train,pearson_r2_score,0.11401760530858362
2015,core,random,ligand,444,train,mean_absolute_error,5.805860747740819
2015,core,random,ligand,444,valid,pearson_r2_score,0.19837901806876532
2015,core,random,ligand,444,valid,mean_absolute_error,5.795524882015429
2015,core,random,ligand,555,test,pearson_r2_score,0.013313493260492089
2015,core,random,ligand,555,test,mean_absolute_error,6.445095537960529
2015,core,random,ligand,555,train,pearson_r2_score,0.1791046665353829
2015,core,random,ligand,555,train,mean_absolute_error,6.2551964281088654
2015,core,random,ligand,555,valid,pearson_r2_score,0.24518717315178887
2015,core,random,ligand,555,valid,mean_absolute_error,5.8324909278123
2015,core,scaffold,ligand,111,test,pearson_r2_score,0.012588647334932822
2015,core,scaffold,ligand,111,test,mean_absolute_error,5.486023956349022
2015,core,scaffold,ligand,111,train,pearson_r2_score,0.23983892836765147
2015,core,scaffold,ligand,111,train,mean_absolute_error,4.486650438927686
2015,core,scaffold,ligand,111,valid,pearson_r2_score,0.09081394237417524
2015,core,scaffold,ligand,111,valid,mean_absolute_error,5.1619424161911
2015,core,scaffold,ligand,222,test,pearson_r2_score,0.00033526708256826715
2015,core,scaffold,ligand,222,test,mean_absolute_error,7.2772673081096855
2015,core,scaffold,ligand,222,train,pearson_r2_score,0.2496231904332973
2015,core,scaffold,ligand,222,train,mean_absolute_error,6.0073938433482095
2015,core,scaffold,ligand,222,valid,pearson_r2_score,0.08738065879998272
2015,core,scaffold,ligand,222,valid,mean_absolute_error,6.927993704915048
2015,core,scaffold,ligand,333,test,pearson_r2_score,0.09279097857364656
2015,core,scaffold,ligand,333,test,mean_absolute_error,5.77006562584325
2015,core,scaffold,ligand,333,train,pearson_r2_score,0.2191693595115626
2015,core,scaffold,ligand,333,train,mean_absolute_error,4.195872091605112
2015,core,scaffold,ligand,333,valid,pearson_r2_score,0.02519386583290515
2015,core,scaffold,ligand,333,valid,mean_absolute_error,5.905453233242034
2015,core,scaffold,ligand,444,test,pearson_r2_score,0.19627032673783806
2015,core,scaffold,ligand,444,test,mean_absolute_error,7.445664384741533
2015,core,scaffold,ligand,444,train,pearson_r2_score,0.3378809142567518
2015,core,scaffold,ligand,444,train,mean_absolute_error,6.057968252041401
2015,core,scaffold,ligand,444,valid,pearson_r2_score,0.3992461684660567
2015,core,scaffold,ligand,444,valid,mean_absolute_error,6.461541496992112
2015,core,scaffold,ligand,555,test,pearson_r2_score,0.47705514268395527
2015,core,scaffold,ligand,555,test,mean_absolute_error,2.5323661412690814
2015,core,scaffold,ligand,555,train,pearson_r2_score,0.7600912462923095
2015,core,scaffold,ligand,555,train,mean_absolute_error,0.8036742782592773
2015,core,scaffold,ligand,555,valid,pearson_r2_score,0.36826914407113237
2015,core,scaffold,ligand,555,valid,mean_absolute_error,1.8769958295822142
2015,core,sequence,ligand,111,test,pearson_r2_score,0.30757710955543144
2015,core,sequence,ligand,111,test,mean_absolute_error,2.1932158083664746
2015,core,sequence,ligand,111,train,pearson_r2_score,0.771674092025712
2015,core,sequence,ligand,111,train,mean_absolute_error,0.8857466730704675
2015,core,sequence,ligand,111,valid,pearson_r2_score,0.2834977961089979
2015,core,sequence,ligand,111,valid,mean_absolute_error,3.289281784057617
2015,core,sequence,ligand,222,test,pearson_r2_score,0.28871432067194874
2015,core,sequence,ligand,222,test,mean_absolute_error,1.577794502659848
2015,core,sequence,ligand,222,train,pearson_r2_score,0.6775219848393452
2015,core,sequence,ligand,222,train,mean_absolute_error,1.0504542650931923
2015,core,sequence,ligand,222,valid,pearson_r2_score,0.2378333853433317
2015,core,sequence,ligand,222,valid,mean_absolute_error,2.5968003492355343
2015,core,sequence,ligand,333,test,pearson_r2_score,0.011318740398606704
2015,core,sequence,ligand,333,test,mean_absolute_error,2.029831530922338
2015,core,sequence,ligand,333,train,pearson_r2_score,0.40198920350610645
2015,core,sequence,ligand,333,train,mean_absolute_error,1.6177360055996821
2015,core,sequence,ligand,333,valid,pearson_r2_score,0.323655422506898
2015,core,sequence,ligand,333,valid,mean_absolute_error,1.9116577987670897
2015,core,sequence,ligand,444,test,pearson_r2_score,0.026673169661631958
2015,core,sequence,ligand,444,test,mean_absolute_error,2.1470994457445642
2015,core,sequence,ligand,444,train,pearson_r2_score,0.9651730522812679
2015,core,sequence,ligand,444,train,mean_absolute_error,0.32981956799825035
2015,core,sequence,ligand,444,valid,pearson_r2_score,0.6439525961865536
2015,core,sequence,ligand,444,valid,mean_absolute_error,0.9994134912490844
2015,core,sequence,ligand,555,test,pearson_r2_score,0.01867860821609067
2015,core,sequence,ligand,555,test,mean_absolute_error,6.159568880349398
2015,core,sequence,ligand,555,train,pearson_r2_score,0.2749871888238768
2015,core,sequence,ligand,555,train,mean_absolute_error,6.223696759205598
2015,core,sequence,ligand,555,valid,pearson_r2_score,0.16692482841785836
2015,core,sequence,ligand,555,valid,mean_absolute_error,6.246460257530211
2015,core,random,protein,111,test,pearson_r2_score,0.0003561123795435549
2015,core,random,protein,111,test,mean_absolute_error,2.0447810311317443
2015,core,random,protein,111,train,pearson_r2_score,0.460777707199237
2015,core,random,protein,111,train,mean_absolute_error,1.8068566292982837
2015,core,random,protein,111,valid,pearson_r2_score,0.05768509840046211
2015,core,random,protein,111,valid,mean_absolute_error,2.160032927362542
2015,core,random,protein,222,test,pearson_r2_score,0.00867482265025866
2015,core,random,protein,222,test,mean_absolute_error,1.5255909347534182
2015,core,random,protein,222,train,pearson_r2_score,0.743233743500942
2015,core,random,protein,222,train,mean_absolute_error,1.346151422842955
2015,core,random,protein,222,valid,pearson_r2_score,0.42684460801014446
2015,core,random,protein,222,valid,mean_absolute_error,2.172468538786235
2015,core,random,protein,333,test,pearson_r2_score,0.2876022749215548
2015,core,random,protein,333,test,mean_absolute_error,5.927805755615234
2015,core,random,protein,333,train,pearson_r2_score,0.17629600831849007
2015,core,random,protein,333,train,mean_absolute_error,5.691516751876243
2015,core,random,protein,333,valid,pearson_r2_score,0.022310246821460433
2015,core,random,protein,333,valid,mean_absolute_error,5.638800700338263
2015,core,random,protein,444,test,pearson_r2_score,0.07877332566020971
2015,core,random,protein,444,test,mean_absolute_error,6.071647920608521
2015,core,random,protein,444,train,pearson_r2_score,0.307070935025521
2015,core,random,protein,444,train,mean_absolute_error,5.326840569422795
2015,core,random,protein,444,valid,pearson_r2_score,0.17477592220860416
2015,core,random,protein,444,valid,mean_absolute_error,5.362552783363744
2015,core,random,protein,555,test,pearson_r2_score,0.02506312965629849
2015,core,random,protein,555,test,mean_absolute_error,1.955790901184082
2015,core,random,protein,555,train,pearson_r2_score,0.808858063516104
2015,core,random,protein,555,train,mean_absolute_error,1.2078993474520168
2015,core,random,protein,555,valid,pearson_r2_score,0.2611694395110807
2015,core,random,protein,555,valid,mean_absolute_error,1.9922537151135895
2015,core,scaffold,protein,111,test,pearson_r2_score,0.32638603194829896
2015,core,scaffold,protein,111,test,mean_absolute_error,1.834612798188862
2015,core,scaffold,protein,111,train,pearson_r2_score,0.7483974612533392
2015,core,scaffold,protein,111,train,mean_absolute_error,1.2051178370989288
2015,core,scaffold,protein,111,valid,pearson_r2_score,0.5377826819268245
2015,core,scaffold,protein,111,valid,mean_absolute_error,2.6315317869186403
2015,core,scaffold,protein,222,test,pearson_r2_score,0.39321888206506234
2015,core,scaffold,protein,222,test,mean_absolute_error,2.2090415613274823
2015,core,scaffold,protein,222,train,pearson_r2_score,0.7495604073912335
2015,core,scaffold,protein,222,train,mean_absolute_error,1.2314158726961186
2015,core,scaffold,protein,222,valid,pearson_r2_score,0.5087926265920605
2015,core,scaffold,protein,222,valid,mean_absolute_error,1.5710180511474612
2015,core,scaffold,protein,333,test,pearson_r2_score,0.2424356332366475
2015,core,scaffold,protein,333,test,mean_absolute_error,1.889712942023026
2015,core,scaffold,protein,333,train,pearson_r2_score,0.7781609275544534
2015,core,scaffold,protein,333,train,mean_absolute_error,1.3048986339569093
2015,core,scaffold,protein,333,valid,pearson_r2_score,0.031693889761398406
2015,core,scaffold,protein,333,valid,mean_absolute_error,1.5300478801727293
2015,core,scaffold,protein,444,test,pearson_r2_score,0.1969123506181607
2015,core,scaffold,protein,444,test,mean_absolute_error,2.3082237645199424
2015,core,scaffold,protein,444,train,pearson_r2_score,0.8371611708040084
2015,core,scaffold,protein,444,train,mean_absolute_error,1.127481328646342
2015,core,scaffold,protein,444,valid,pearson_r2_score,0.3668495345612877
2015,core,scaffold,protein,444,valid,mean_absolute_error,2.1910166835784914
2015,core,scaffold,protein,555,test,pearson_r2_score,0.28306807881579993
2015,core,scaffold,protein,555,test,mean_absolute_error,1.82699744174355
2015,core,scaffold,protein,555,train,pearson_r2_score,0.7571028907027448
2015,core,scaffold,protein,555,train,mean_absolute_error,1.3769733741955879
2015,core,scaffold,protein,555,valid,pearson_r2_score,0.5834968725637343
2015,core,scaffold,protein,555,valid,mean_absolute_error,1.147531244277954
2015,core,sequence,protein,111,test,pearson_r2_score,0.2709359678385436
2015,core,sequence,protein,111,test,mean_absolute_error,6.220481252168354
2015,core,sequence,protein,111,train,pearson_r2_score,0.4711650191340488
2015,core,sequence,protein,111,train,mean_absolute_error,5.742372612402989
2015,core,sequence,protein,111,valid,pearson_r2_score,0.014470541835530717
2015,core,sequence,protein,111,valid,mean_absolute_error,5.3739318737983695
2015,core,sequence,protein,222,test,pearson_r2_score,0.18138947576505454
2015,core,sequence,protein,222,test,mean_absolute_error,6.080714716158415
2015,core,sequence,protein,222,train,pearson_r2_score,0.39595329435205734
2015,core,sequence,protein,222,train,mean_absolute_error,5.447095757080958
2015,core,sequence,protein,222,valid,pearson_r2_score,0.29003681741072823
2015,core,sequence,protein,222,valid,mean_absolute_error,5.226519814014435
2015,core,sequence,protein,333,test,pearson_r2_score,0.19713111296890962
2015,core,sequence,protein,333,test,mean_absolute_error,2.144528202257659
2015,core,sequence,protein,333,train,pearson_r2_score,0.6711287593478222
2015,core,sequence,protein,333,train,mean_absolute_error,1.3000503119444238
2015,core,sequence,protein,333,valid,pearson_r2_score,0.01638230927360391
2015,core,sequence,protein,333,valid,mean_absolute_error,2.0745964660644534
2015,core,sequence,protein,444,test,pearson_r2_score,0.09562552448927786
2015,core,sequence,protein,444,test,mean_absolute_error,5.113289596156069
2015,core,sequence,protein,444,train,pearson_r2_score,0.2340075223462401
2015,core,sequence,protein,444,train,mean_absolute_error,5.178301643102597
2015,core,sequence,protein,444,valid,pearson_r2_score,0.13567106551453018
2015,core,sequence,protein,444,valid,mean_absolute_error,6.0237894496917725
2015,core,sequence,protein,555,test,pearson_r2_score,0.03649299162659741
2015,core,sequence,protein,555,test,mean_absolute_error,2.6642066433555205
2015,core,sequence,protein,555,train,pearson_r2_score,0.5700546678020721
2015,core,sequence,protein,555,train,mean_absolute_error,1.8102540935614173
2015,core,sequence,protein,555,valid,pearson_r2_score,0.1427387374194596
2015,core,sequence,protein,555,valid,mean_absolute_error,2.4836161193847657
2015,general_PL,random,binding,111,test,pearson_r2_score,0.6626298078009688
2015,general_PL,random,binding,111,test,mean_absolute_error,2.5087617332368812
2015,general_PL,random,binding,111,train,pearson_r2_score,0.6974927597812589
2015,general_PL,random,binding,111,train,mean_absolute_error,2.4916673879885707
2015,general_PL,random,binding,111,valid,pearson_r2_score,0.6532156655143063
2015,general_PL,random,binding,111,valid,mean_absolute_error,2.5529840865403437
2015,general_PL,random,binding,222,test,pearson_r2_score,0.7065267549406462
2015,general_PL,random,binding,222,test,mean_absolute_error,2.9574142475272307
2015,general_PL,random,binding,222,train,pearson_r2_score,0.6953273745276479
2015,general_PL,random,binding,222,train,mean_absolute_error,3.03540990356535
2015,general_PL,random,binding,222,valid,pearson_r2_score,0.6608904960928407
2015,general_PL,random,binding,222,valid,mean_absolute_error,3.1347686690707652
2015,general_PL,random,binding,333,test,pearson_r2_score,0.6964139910805964
2015,general_PL,random,binding,333,test,mean_absolute_error,1.6253372048891261
2015,general_PL,random,binding,333,train,pearson_r2_score,0.6950687415350544
2015,general_PL,random,binding,333,train,mean_absolute_error,1.6127892710645482
2015,general_PL,random,binding,333,valid,pearson_r2_score,0.6951021207827698
2015,general_PL,random,binding,333,valid,mean_absolute_error,1.5957253768241875
2015,general_PL,random,binding,444,test,pearson_r2_score,0.7123367201490549
2015,general_PL,random,binding,444,test,mean_absolute_error,2.69910830192662
2015,general_PL,random,binding,444,train,pearson_r2_score,0.7283410441781556
2015,general_PL,random,binding,444,train,mean_absolute_error,2.76638727842047
2015,general_PL,random,binding,444,valid,pearson_r2_score,0.7617997957110829
2015,general_PL,random,binding,444,valid,mean_absolute_error,2.7527391032387887
2015,general_PL,random,binding,555,test,pearson_r2_score,0.7123462786742019
2015,general_PL,random,binding,555,test,mean_absolute_error,1.358259639147447
2015,general_PL,random,binding,555,train,pearson_r2_score,0.7368882877983911
2015,general_PL,random,binding,555,train,mean_absolute_error,1.3566080653454708
2015,general_PL,random,binding,555,valid,pearson_r2_score,0.743037082147716
2015,general_PL,random,binding,555,valid,mean_absolute_error,1.42144370219169
2015,general_PL,scaffold,binding,111,test,pearson_r2_score,0.6347045336599362
2015,general_PL,scaffold,binding,111,test,mean_absolute_error,2.9143251931285374
2015,general_PL,scaffold,binding,111,train,pearson_r2_score,0.6743530616274017
2015,general_PL,scaffold,binding,111,train,mean_absolute_error,3.3022570463253076
2015,general_PL,scaffold,binding,111,valid,pearson_r2_score,0.628327148914861
2015,general_PL,scaffold,binding,111,valid,mean_absolute_error,2.996421499477091
2015,general_PL,scaffold,binding,222,test,pearson_r2_score,0.5723519156848343
2015,general_PL,scaffold,binding,222,test,mean_absolute_error,2.0573471515777744
2015,general_PL,scaffold,binding,222,train,pearson_r2_score,0.6148417416934804
2015,general_PL,scaffold,binding,222,train,mean_absolute_error,2.3985655382864217
2015,general_PL,scaffold,binding,222,valid,pearson_r2_score,0.5999194284259765
2015,general_PL,scaffold,binding,222,valid,mean_absolute_error,2.031808320311986
2015,general_PL,scaffold,binding,333,test,pearson_r2_score,0.6610477848126123
2015,general_PL,scaffold,binding,333,test,mean_absolute_error,1.7847831807771783
2015,general_PL,scaffold,binding,333,train,pearson_r2_score,0.7181744058546352
2015,general_PL,scaffold,binding,333,train,mean_absolute_error,2.0930418955000136
2015,general_PL,scaffold,binding,333,valid,pearson_r2_score,0.6622959585900103
2015,general_PL,scaffold,binding,333,valid,mean_absolute_error,1.7578895218845974
2015,general_PL,scaffold,binding,444,test,pearson_r2_score,0.610571151780289
2015,general_PL,scaffold,binding,444,test,mean_absolute_error,1.287714849201865
2015,general_PL,scaffold,binding,444,train,pearson_r2_score,0.6827355460774658
2015,general_PL,scaffold,binding,444,train,mean_absolute_error,1.645967836117802
2015,general_PL,scaffold,binding,444,valid,pearson_r2_score,0.5783820868667933
2015,general_PL,scaffold,binding,444,valid,mean_absolute_error,1.2580233176549276
2015,general_PL,scaffold,binding,555,test,pearson_r2_score,0.5946022081721959
2015,general_PL,scaffold,binding,555,test,mean_absolute_error,1.4891703067541526
2015,general_PL,scaffold,binding,555,train,pearson_r2_score,0.6784120838379988
2015,general_PL,scaffold,binding,555,train,mean_absolute_error,1.733395278466133
2015,general_PL,scaffold,binding,555,valid,pearson_r2_score,0.6189142869508637
2015,general_PL,scaffold,binding,555,valid,mean_absolute_error,1.523165422914807
2015,general_PL,sequence,binding,111,test,pearson_r2_score,0.47112789636691926
2015,general_PL,sequence,binding,111,test,mean_absolute_error,2.176194302983645
2015,general_PL,sequence,binding,111,train,pearson_r2_score,0.6809421661365189
2015,general_PL,sequence,binding,111,train,mean_absolute_error,1.7936254307123984
2015,general_PL,sequence,binding,111,valid,pearson_r2_score,0.4737479797198204
2015,general_PL,sequence,binding,111,valid,mean_absolute_error,2.274316955924834
2015,general_PL,sequence,binding,222,test,pearson_r2_score,0.4080382328688963
2015,general_PL,sequence,binding,222,test,mean_absolute_error,2.4583191296873976
2015,general_PL,sequence,binding,222,train,pearson_r2_score,0.6411682653581297
2015,general_PL,sequence,binding,222,train,mean_absolute_error,2.2718550679104537
2015,general_PL,sequence,binding,222,valid,pearson_r2_score,0.4587663832177945
2015,general_PL,sequence,binding,222,valid,mean_absolute_error,2.784055557538999
2015,general_PL,sequence,binding,333,test,pearson_r2_score,0.476447551179726
2015,general_PL,sequence,binding,333,test,mean_absolute_error,3.0227515280587327
2015,general_PL,sequence,binding,333,train,pearson_r2_score,0.7071255652123528
2015,general_PL,sequence,binding,333,train,mean_absolute_error,2.768686394055751
2015,general_PL,sequence,binding,333,valid,pearson_r2_score,0.48042480369885626
2015,general_PL,sequence,binding,333,valid,mean_absolute_error,3.333351521988043
2015,general_PL,sequence,binding,444,test,pearson_r2_score,0.5291045314072199
2015,general_PL,sequence,binding,444,test,mean_absolute_error,2.511744058400643
2015,general_PL,sequence,binding,444,train,pearson_r2_score,0.7474991510265055
2015,general_PL,sequence,binding,444,train,mean_absolute_error,2.3548116668682755
2015,general_PL,sequence,binding,444,valid,pearson_r2_score,0.4968712695063413
2015,general_PL,sequence,binding,444,valid,mean_absolute_error,2.8038190238107767
2015,general_PL,sequence,binding,555,test,pearson_r2_score,0.45944149957261043
2015,general_PL,sequence,binding,555,test,mean_absolute_error,3.220473928130975
2015,general_PL,sequence,binding,555,train,pearson_r2_score,0.6425900518905089
2015,general_PL,sequence,binding,555,train,mean_absolute_error,2.901950946251635
2015,general_PL,sequence,binding,555,valid,pearson_r2_score,0.43525799217295025
2015,general_PL,sequence,binding,555,valid,mean_absolute_error,3.528459314275908
2015,general_PL,random,ligand,111,test,pearson_r2_score,0.6250290756736885
2015,general_PL,random,ligand,111,test,mean_absolute_error,1.390183028710379
2015,general_PL,random,ligand,111,train,pearson_r2_score,0.5937390838892659
2015,general_PL,random,ligand,111,train,mean_absolute_error,1.3348293730703542
2015,general_PL,random,ligand,111,valid,pearson_r2_score,0.5358970141121532
2015,general_PL,random,ligand,111,valid,mean_absolute_error,1.315220758180274
2015,general_PL,random,ligand,222,test,pearson_r2_score,0.5371200717707897
2015,general_PL,random,ligand,222,test,mean_absolute_error,2.6411373522619956
2015,general_PL,random,ligand,222,train,pearson_r2_score,0.6302209907313162
2015,general_PL,random,ligand,222,train,mean_absolute_error,2.645511382900064
2015,general_PL,random,ligand,222,valid,pearson_r2_score,0.6046547527883843
2015,general_PL,random,ligand,222,valid,mean_absolute_error,2.5849530330853336
2015,general_PL,random,ligand,333,test,pearson_r2_score,0.7149126531308769
2015,general_PL,random,ligand,333,test,mean_absolute_error,1.5544619622859108
2015,general_PL,random,ligand,333,train,pearson_r2_score,0.6880578167859084
2015,general_PL,random,ligand,333,train,mean_absolute_error,1.4897876757522253
2015,general_PL,random,ligand,333,valid,pearson_r2_score,0.6671934134247623
2015,general_PL,random,ligand,333,valid,mean_absolute_error,1.5552991279807038
2015,general_PL,random,ligand,444,test,pearson_r2_score,0.6368662893067497
2015,general_PL,random,ligand,444,test,mean_absolute_error,2.9038540122050582
2015,general_PL,random,ligand,444,train,pearson_r2_score,0.6287708571167997
2015,general_PL,random,ligand,444,train,mean_absolute_error,2.8628776692513176
2015,general_PL,random,ligand,444,valid,pearson_r2_score,0.5957955261138017
2015,general_PL,random,ligand,444,valid,mean_absolute_error,2.836865503902099
2015,general_PL,random,ligand,555,test,pearson_r2_score,0.5093281611468194
2015,general_PL,random,ligand,555,test,mean_absolute_error,1.1834131078295704
2015,general_PL,random,ligand,555,train,pearson_r2_score,0.6236776230208873
2015,general_PL,random,ligand,555,train,mean_absolute_error,1.1058566427861547
2015,general_PL,random,ligand,555,valid,pearson_r2_score,0.5853182119439938
2015,general_PL,random,ligand,555,valid,mean_absolute_error,1.2181313469067627
2015,general_PL,scaffold,ligand,111,test,pearson_r2_score,0.35114987867500047
2015,general_PL,scaffold,ligand,111,test,mean_absolute_error,1.4387525058958626
2015,general_PL,scaffold,ligand,111,train,pearson_r2_score,0.5344108965041646
2015,general_PL,scaffold,ligand,111,train,mean_absolute_error,1.2808089307260428
2015,general_PL,scaffold,ligand,111,valid,pearson_r2_score,0.37342504778338226
2015,general_PL,scaffold,ligand,111,valid,mean_absolute_error,1.357920222587457
2015,general_PL,scaffold,ligand,222,test,pearson_r2_score,0.5170306950370956
2015,general_PL,scaffold,ligand,222,test,mean_absolute_error,2.105207515977084
2015,general_PL,scaffold,ligand,222,train,pearson_r2_score,0.6312209493979646
