version,subset,split,component,seed,set,metric,value
2015,general_PL,seq,binding,222,train,mean_absolute_error,7.019600502043611
2015,general_PL,seq,binding,222,valid,pearson_r2_score,0.542607939041956
2015,general_PL,seq,binding,222,valid,mean_absolute_error,7.028287492313784
2015,general_PL,seq,binding,333,test,pearson_r2_score,0.569884229884347
2015,general_PL,seq,binding,333,test,mean_absolute_error,5.930250684146224
2015,general_PL,seq,binding,333,train,pearson_r2_score,0.6984682592446678
2015,general_PL,seq,binding,333,train,mean_absolute_error,6.264190927664873
2015,general_PL,seq,binding,333,valid,pearson_r2_score,0.5363098683906138
2015,general_PL,seq,binding,333,valid,mean_absolute_error,6.143692440687798
2015,general_PL,seq,binding,444,test,pearson_r2_score,0.6100941668670392
2015,general_PL,seq,binding,444,test,mean_absolute_error,4.744782731459491
2015,general_PL,seq,binding,444,train,pearson_r2_score,0.724580735509131
2015,general_PL,seq,binding,444,train,mean_absolute_error,4.836358798925277
2015,general_PL,seq,binding,444,valid,pearson_r2_score,0.5578562226282469
2015,general_PL,seq,binding,444,valid,mean_absolute_error,4.788513707326391
2015,general_PL,seq,binding,555,test,pearson_r2_score,0.5888123375276405
2015,general_PL,seq,binding,555,test,mean_absolute_error,6.376695402806554
2015,general_PL,seq,binding,555,train,pearson_r2_score,0.6702652822290701
2015,general_PL,seq,binding,555,train,mean_absolute_error,6.4753938034683
2015,general_PL,seq,binding,555,valid,pearson_r2_score,0.5201618876763846
2015,general_PL,seq,binding,555,valid,mean_absolute_error,6.471967101413266
2015,general_PL,random,ligand,111,test,pearson_r2_score,0.6155703622467313
2015,general_PL,random,ligand,111,test,mean_absolute_error,5.666310007784198
2015,general_PL,random,ligand,111,train,pearson_r2_score,0.5401324752253166
2015,general_PL,random,ligand,111,train,mean_absolute_error,5.7781191684201465
2015,general_PL,random,ligand,111,valid,pearson_r2_score,0.48770640202449195
2015,general_PL,random,ligand,111,valid,mean_absolute_error,5.822078283831384
2015,general_PL,random,ligand,222,test,pearson_r2_score,0.4739625167343464
2015,general_PL,random,ligand,222,test,mean_absolute_error,5.059259501109322
2015,general_PL,random,ligand,222,train,pearson_r2_score,0.5228741218171656
2015,general_PL,random,ligand,222,train,mean_absolute_error,5.0879604288018045
2015,general_PL,random,ligand,222,valid,pearson_r2_score,0.5377611416188435
2015,general_PL,random,ligand,222,valid,mean_absolute_error,5.046655208404014
2015,general_PL,random,ligand,333,test,pearson_r2_score,0.6101836486668475
2015,general_PL,random,ligand,333,test,mean_absolute_error,4.708736168226183
2015,general_PL,random,ligand,333,train,pearson_r2_score,0.5403441499904913
2015,general_PL,random,ligand,333,train,mean_absolute_error,4.613984076513366
2015,general_PL,random,ligand,333,valid,pearson_r2_score,0.5070207033383233
2015,general_PL,random,ligand,333,valid,mean_absolute_error,4.622797586924373
2015,general_PL,random,ligand,444,test,pearson_r2_score,0.5381257695597516
2015,general_PL,random,ligand,444,test,mean_absolute_error,6.127099318287983
2015,general_PL,random,ligand,444,train,pearson_r2_score,0.48190843980372994
2015,general_PL,random,ligand,444,train,mean_absolute_error,6.059333291603801
2015,general_PL,random,ligand,444,valid,pearson_r2_score,0.4970367564800921
2015,general_PL,random,ligand,444,valid,mean_absolute_error,6.079567271171106
2015,general_PL,random,ligand,555,test,pearson_r2_score,0.5371819195200953
2015,general_PL,random,ligand,555,test,mean_absolute_error,5.64730422703627
2015,general_PL,random,ligand,555,train,pearson_r2_score,0.4751003304942669
2015,general_PL,random,ligand,555,train,mean_absolute_error,5.605462187958457
2015,general_PL,random,ligand,555,valid,pearson_r2_score,0.5998002372211928
2015,general_PL,random,ligand,555,valid,mean_absolute_error,5.49818564932093
2015,general_PL,scaffold,ligand,111,test,pearson_r2_score,0.2957697842816619
2015,general_PL,scaffold,ligand,111,test,mean_absolute_error,6.1702913370495915
2015,general_PL,scaffold,ligand,111,train,pearson_r2_score,0.4128141878987055
2015,general_PL,scaffold,ligand,111,train,mean_absolute_error,6.410994416465552
2015,general_PL,scaffold,ligand,111,valid,pearson_r2_score,0.254286295511698
2015,general_PL,scaffold,ligand,111,valid,mean_absolute_error,6.134278548445948
2015,general_PL,scaffold,ligand,222,test,pearson_r2_score,0.22603046348326372
2015,general_PL,scaffold,ligand,222,test,mean_absolute_error,6.450213862728942
2015,general_PL,scaffold,ligand,222,train,pearson_r2_score,0.3123641118162043
2015,general_PL,scaffold,ligand,222,train,mean_absolute_error,6.7629859715651435
2015,general_PL,scaffold,ligand,222,valid,pearson_r2_score,0.19082890121125076
2015,general_PL,scaffold,ligand,222,valid,mean_absolute_error,6.5320057784590695
