version,subset,split,component,seed,set,metric,value
2015,core,seq,binding,111,test,mean_absolute_error,2.078441049575806
2015,core,seq,binding,222,train,pearson_r2_score,0.5626856890953398
2015,core,seq,binding,222,train,mean_absolute_error,1.5093931007385255
2015,core,seq,binding,222,valid,pearson_r2_score,0.009072757014733803
2015,core,seq,binding,222,valid,mean_absolute_error,2.3119561064870733
2015,core,seq,binding,222,test,pearson_r2_score,0.521710019732687
2015,core,seq,binding,222,test,mean_absolute_error,1.7748041534423826
2015,core,seq,binding,333,train,pearson_r2_score,0.7521451314309204
2015,core,seq,binding,333,train,mean_absolute_error,1.193741056491167
2015,core,seq,binding,333,valid,pearson_r2_score,0.3182967700253792
2015,core,seq,binding,333,valid,mean_absolute_error,2.031760832134046
2015,core,seq,binding,333,test,pearson_r2_score,0.3659037997920269
2015,core,seq,binding,333,test,mean_absolute_error,1.7852873954772945
2015,core,seq,binding,444,train,pearson_r2_score,0.6994638455577151
2015,core,seq,binding,444,train,mean_absolute_error,1.3186470831357515
2015,core,seq,binding,444,valid,pearson_r2_score,0.2544387205166589
2015,core,seq,binding,444,valid,mean_absolute_error,2.133558472081235
2015,core,seq,binding,444,test,pearson_r2_score,0.27957615470958647
2015,core,seq,binding,444,test,mean_absolute_error,2.22830365562439
2015,core,seq,binding,555,train,pearson_r2_score,0.6811718153113608
2015,core,seq,binding,555,train,mean_absolute_error,1.370450271704258
2015,core,seq,binding,555,valid,pearson_r2_score,0.2615109065805823
2015,core,seq,binding,555,valid,mean_absolute_error,2.0695794466922157
2015,core,seq,binding,555,test,pearson_r2_score,0.06792365697124737
2015,core,seq,binding,555,test,mean_absolute_error,1.4950983324050904
2015,core,random,protein,111,train,pearson_r2_score,0.7595511299436746
2015,core,random,protein,111,train,mean_absolute_error,1.5854745373359094
2015,core,random,protein,111,valid,pearson_r2_score,0.4067413858087517
2015,core,random,protein,111,valid,mean_absolute_error,1.6722827680487382
2015,core,random,protein,111,test,pearson_r2_score,0.7188663519846084
2015,core,random,protein,111,test,mean_absolute_error,2.0056641912460327
2015,core,random,protein,222,train,pearson_r2_score,0.6348852414055003
2015,core,random,protein,222,train,mean_absolute_error,2.745861801612072
2015,core,random,protein,222,valid,pearson_r2_score,0.018836188437791283
2015,core,random,protein,222,valid,mean_absolute_error,2.1790771062750562
2015,core,random,protein,222,test,pearson_r2_score,0.09577257150571652
2015,core,random,protein,222,test,mean_absolute_error,3.322159009933473
2015,core,random,protein,333,train,pearson_r2_score,0.7597574473070526
2015,core,random,protein,333,train,mean_absolute_error,1.1147152190942031
2015,core,random,protein,333,valid,pearson_r2_score,0.6827582829498249
2015,core,random,protein,333,valid,mean_absolute_error,1.7683558715017218
2015,core,random,protein,333,test,pearson_r2_score,0.5469373519602045
2015,core,random,protein,333,test,mean_absolute_error,1.3995734424591064
2015,core,random,protein,444,train,pearson_r2_score,0.9439475852864601
2015,core,random,protein,444,train,mean_absolute_error,0.4317414013850383
2015,core,random,protein,444,valid,pearson_r2_score,0.4539292512164007
2015,core,random,protein,444,valid,mean_absolute_error,1.6965096925434313
2015,core,random,protein,444,test,pearson_r2_score,0.3299837744049601
2015,core,random,protein,444,test,mean_absolute_error,1.6254893674850464
2015,core,random,protein,555,train,pearson_r2_score,0.5712604679107464
2015,core,random,protein,555,train,mean_absolute_error,2.097142148506947
2015,core,random,protein,555,valid,pearson_r2_score,0.0754634229343079
2015,core,random,protein,555,valid,mean_absolute_error,2.5273778252852597
2015,core,random,protein,555,test,pearson_r2_score,0.18691549905689409
2015,core,random,protein,555,test,mean_absolute_error,2.6622672739028928
2015,core,scaffold,protein,111,train,pearson_r2_score,0.8093453299705214
2015,core,scaffold,protein,111,train,mean_absolute_error,1.1064051436155269
2015,core,scaffold,protein,111,valid,pearson_r2_score,0.07501889831091688
2015,core,scaffold,protein,111,valid,mean_absolute_error,1.7263423066390189
2015,core,scaffold,protein,111,test,pearson_r2_score,0.43779371397147987
2015,core,scaffold,protein,111,test,mean_absolute_error,1.2734745159149168
2015,core,scaffold,protein,222,train,pearson_r2_score,0.6159161098157849
2015,core,scaffold,protein,222,train,mean_absolute_error,1.5679149842873599
2015,core,scaffold,protein,222,valid,pearson_r2_score,0.20577379914298943
2015,core,scaffold,protein,222,valid,mean_absolute_error,2.27200992383455
2015,core,scaffold,protein,222,test,pearson_r2_score,0.029209106201715733
2015,core,scaffold,protein,222,test,mean_absolute_error,2.1415853157043463
2015,core,scaffold,protein,333,train,pearson_r2_score,0.2335518845009505
2015,core,scaffold,protein,333,train,mean_absolute_error,2.7526114601966665
2015,core,scaffold,protein,333,valid,pearson_r2_score,0.059774275631148836
2015,core,scaffold,protein,333,valid,mean_absolute_error,3.768691512659976
2015,core,scaffold,protein,333,test,pearson_r2_score,0.04442655361572514
2015,core,scaffold,protein,333,test,mean_absolute_error,3.0711490650177007
2015,core,scaffold,protein,444,train,pearson_r2_score,0.39540893047737335
2015,core,scaffold,protein,444,train,mean_absolute_error,1.4955553639240755
2015,core,scaffold,protein,444,valid,pearson_r2_score,0.20404466000055493
2015,core,scaffold,protein,444,valid,mean_absolute_error,2.6719684691178176
2015,core,scaffold,protein,444,test,pearson_r2_score,0.590576096438951
2015,core,scaffold,protein,444,test,mean_absolute_error,2.3721224794387816
2015,core,scaffold,protein,555,train,pearson_r2_score,0.6443821227607598
2015,core,scaffold,protein,555,train,mean_absolute_error,3.653237828230247
2015,core,scaffold,protein,555,valid,pearson_r2_score,0.18809507099309347
2015,core,scaffold,protein,555,valid,mean_absolute_error,2.794726580569619
2015,core,scaffold,protein,555,test,pearson_r2_score,0.23515898754279002
2015,core,scaffold,protein,555,test,mean_absolute_error,2.6476816158294674
2015,core,seq,protein,111,train,pearson_r2_score,0.9608399526105383
2015,core,seq,protein,111,train,mean_absolute_error,0.3921260321445954
2015,core,seq,protein,111,valid,pearson_r2_score,0.6391460772312343
2015,core,seq,protein,111,valid,mean_absolute_error,1.4730764941165322
2015,core,seq,protein,111,test,pearson_r2_score,0.45424477917414896
2015,core,seq,protein,111,test,mean_absolute_error,1.7322976727485653
2015,core,seq,protein,222,train,pearson_r2_score,0.8934752635864353
2015,core,seq,protein,222,train,mean_absolute_error,0.620857130747575
2015,core,seq,protein,222,valid,pearson_r2_score,0.4016593972040665
2015,core,seq,protein,222,valid,mean_absolute_error,2.653803514179431
2015,core,seq,protein,222,test,pearson_r2_score,0.5649050969996663
2015,core,seq,protein,222,test,mean_absolute_error,1.4932996273040773
2015,core,seq,protein,333,train,pearson_r2_score,0.31272844423656754
2015,core,seq,protein,333,train,mean_absolute_error,2.614265673833016
2015,core,seq,protein,333,valid,pearson_r2_score,0.12603951410133662
2015,core,seq,protein,333,valid,mean_absolute_error,3.0962271861026154
2015,core,seq,protein,333,test,pearson_r2_score,0.20682297543650474
2015,core,seq,protein,333,test,mean_absolute_error,2.6092703399658204
2015,core,seq,protein,444,train,pearson_r2_score,0.7463951657821374
2015,core,seq,protein,444,train,mean_absolute_error,1.2784656832768366
2015,core,seq,protein,444,valid,pearson_r2_score,0.34961078136779855
2015,core,seq,protein,444,valid,mean_absolute_error,1.4595819252415712
2015,core,seq,protein,444,test,pearson_r2_score,0.2839846954603833
2015,core,seq,protein,444,test,mean_absolute_error,1.8342215032577518
2015,core,seq,protein,555,train,pearson_r2_score,0.11225309050473856
2015,core,seq,protein,555,train,mean_absolute_error,2.289352719844916
2015,core,seq,protein,555,valid,pearson_r2_score,0.3171034438548193
2015,core,seq,protein,555,valid,mean_absolute_error,1.8091847560280248
2015,core,seq,protein,555,test,pearson_r2_score,0.3884428372387974
2015,core,seq,protein,555,test,mean_absolute_error,1.6888877573013303
2015,general_PL,random,binding,111,train,pearson_r2_score,0.6481989420649799
2015,general_PL,random,binding,111,train,mean_absolute_error,4.3938212275825625
2015,general_PL,random,binding,111,valid,pearson_r2_score,0.6956625007235486
2015,general_PL,random,binding,111,valid,mean_absolute_error,4.473868891948411
2015,general_PL,random,binding,111,test,pearson_r2_score,0.6303389841116264
2015,general_PL,random,binding,111,test,mean_absolute_error,4.386034675886651
2015,general_PL,random,binding,222,train,pearson_r2_score,0.6749110253429369
2015,general_PL,random,binding,222,train,mean_absolute_error,4.519628294664272
2015,general_PL,random,binding,222,valid,pearson_r2_score,0.6886441663106927
2015,general_PL,random,binding,222,valid,mean_absolute_error,4.432843063739168
2015,general_PL,random,binding,222,test,pearson_r2_score,0.620594857521794
2015,general_PL,random,binding,222,test,mean_absolute_error,4.473725502334723
2015,general_PL,random,binding,333,train,pearson_r2_score,0.6688143248690219
2015,general_PL,random,binding,333,train,mean_absolute_error,5.908147044596551
2015,general_PL,random,binding,333,valid,pearson_r2_score,0.7108057753537016
2015,general_PL,random,binding,333,valid,mean_absolute_error,5.785108410218183
2015,general_PL,random,binding,333,test,pearson_r2_score,0.6825231326676388
2015,general_PL,random,binding,333,test,mean_absolute_error,5.957216476568655
2015,general_PL,random,binding,444,train,pearson_r2_score,0.7102214819722038
2015,general_PL,random,binding,444,train,mean_absolute_error,4.148013728197883
2015,general_PL,random,binding,444,valid,pearson_r2_score,0.6706252255684234
2015,general_PL,random,binding,444,valid,mean_absolute_error,4.325180611233751
2015,general_PL,random,binding,444,test,pearson_r2_score,0.7505335605551559
2015,general_PL,random,binding,444,test,mean_absolute_error,4.0012967778053605
2015,general_PL,random,binding,555,train,pearson_r2_score,0.6967149182222805
2015,general_PL,random,binding,555,train,mean_absolute_error,3.9271327554718787
2015,general_PL,random,binding,555,valid,pearson_r2_score,0.7343247973560564
2015,general_PL,random,binding,555,valid,mean_absolute_error,3.978165769432773
2015,general_PL,random,binding,555,test,pearson_r2_score,0.6345061444726098
2015,general_PL,random,binding,555,test,mean_absolute_error,3.9219070693585047
2015,general_PL,scaffold,binding,111,train,pearson_r2_score,0.6822536795538982
2015,general_PL,scaffold,binding,111,train,mean_absolute_error,4.410182575317991
2015,general_PL,scaffold,binding,111,valid,pearson_r2_score,0.6647819023830394
2015,general_PL,scaffold,binding,111,valid,mean_absolute_error,4.381213501938251
2015,general_PL,scaffold,binding,111,test,pearson_r2_score,0.6504079633766413
2015,general_PL,scaffold,binding,111,test,mean_absolute_error,4.2667240672392
2015,general_PL,scaffold,binding,222,train,pearson_r2_score,0.6467680991464455
2015,general_PL,scaffold,binding,222,train,mean_absolute_error,5.208917363224911
2015,general_PL,scaffold,binding,222,valid,pearson_r2_score,0.6484758726142316
2015,general_PL,scaffold,binding,222,valid,mean_absolute_error,5.280593399304302
2015,general_PL,scaffold,binding,222,test,pearson_r2_score,0.578160170789489
2015,general_PL,scaffold,binding,222,test,mean_absolute_error,5.180204421965014
2015,general_PL,scaffold,binding,333,train,pearson_r2_score,0.6478850794606444
2015,general_PL,scaffold,binding,333,train,mean_absolute_error,5.383525389975861
2015,general_PL,scaffold,binding,333,valid,pearson_r2_score,0.5899525917509207
2015,general_PL,scaffold,binding,333,valid,mean_absolute_error,5.3526126708022685
2015,general_PL,scaffold,binding,333,test,pearson_r2_score,0.607306954812852
2015,general_PL,scaffold,binding,333,test,mean_absolute_error,5.431090928662725
2015,general_PL,scaffold,binding,444,train,pearson_r2_score,0.6411830482655301
2015,general_PL,scaffold,binding,444,train,mean_absolute_error,5.828655433430392
2015,general_PL,scaffold,binding,444,valid,pearson_r2_score,0.6615863277796759
2015,general_PL,scaffold,binding,444,valid,mean_absolute_error,5.86081438824309
2015,general_PL,scaffold,binding,444,test,pearson_r2_score,0.5222042956750861
2015,general_PL,scaffold,binding,444,test,mean_absolute_error,5.866558102904247
2015,general_PL,scaffold,binding,555,train,pearson_r2_score,0.6559737544938972
2015,general_PL,scaffold,binding,555,train,mean_absolute_error,6.304834575500809
2015,general_PL,scaffold,binding,555,valid,pearson_r2_score,0.5783084589734196
2015,general_PL,scaffold,binding,555,valid,mean_absolute_error,6.428744589380857
2015,general_PL,scaffold,binding,555,test,pearson_r2_score,0.6277892045311402
2015,general_PL,scaffold,binding,555,test,mean_absolute_error,6.346008773002303
2015,general_PL,seq,binding,111,train,pearson_r2_score,0.6679402517519
2015,general_PL,seq,binding,111,train,mean_absolute_error,5.922992391049361
2015,general_PL,seq,binding,111,valid,pearson_r2_score,0.5940326946507026
2015,general_PL,seq,binding,111,valid,mean_absolute_error,5.824811351904348
2015,general_PL,seq,binding,111,test,pearson_r2_score,0.5393280022805894
2015,general_PL,seq,binding,111,test,mean_absolute_error,5.686030269751028
2015,general_PL,seq,binding,222,train,pearson_r2_score,0.6556203545188926
2015,general_PL,seq,binding,222,train,mean_absolute_error,6.077804046113952
2015,general_PL,seq,binding,222,valid,pearson_r2_score,0.5418758187996069
2015,general_PL,seq,binding,222,valid,mean_absolute_error,5.901564821066977
2015,general_PL,seq,binding,222,test,pearson_r2_score,0.51406056668355
2015,general_PL,seq,binding,222,test,mean_absolute_error,5.84873241334803
2015,general_PL,seq,binding,333,train,pearson_r2_score,0.6668515430755937
2015,general_PL,seq,binding,333,train,mean_absolute_error,5.450740488629382
2015,general_PL,seq,binding,333,valid,pearson_r2_score,0.6411301819695953
2015,general_PL,seq,binding,333,valid,mean_absolute_error,5.3230249603015025
2015,general_PL,seq,binding,333,test,pearson_r2_score,0.547397077421461
2015,general_PL,seq,binding,333,test,mean_absolute_error,5.292803861730239
2015,general_PL,seq,binding,444,train,pearson_r2_score,0.6757573457946869
2015,general_PL,seq,binding,444,train,mean_absolute_error,5.893687449431218
2015,general_PL,seq,binding,444,valid,pearson_r2_score,0.5625292118737801
2015,general_PL,seq,binding,444,valid,mean_absolute_error,5.809545752260865
2015,general_PL,seq,binding,444,test,pearson_r2_score,0.4808523780178796
2015,general_PL,seq,binding,444,test,mean_absolute_error,5.602382026624278
2015,general_PL,seq,binding,555,train,pearson_r2_score,0.6683287427953435
2015,general_PL,seq,binding,555,train,mean_absolute_error,5.937455754732885
2015,general_PL,seq,binding,555,valid,pearson_r2_score,0.6187253216283299
2015,general_PL,seq,binding,555,valid,mean_absolute_error,5.744905237101707
2015,general_PL,seq,binding,555,test,pearson_r2_score,0.4707721111460654
2015,general_PL,seq,binding,555,test,mean_absolute_error,5.713926582352453
2015,general_PL,random,protein,111,train,pearson_r2_score,0.42576460144139217
2015,general_PL,random,protein,111,train,mean_absolute_error,5.9608264254441785
2015,general_PL,random,protein,111,valid,pearson_r2_score,0.4320704735095985
2015,general_PL,random,protein,111,valid,mean_absolute_error,6.0640260690961565
2015,general_PL,random,protein,111,test,pearson_r2_score,0.4141179073953799
2015,general_PL,random,protein,111,test,mean_absolute_error,5.891766534885438
2015,general_PL,random,protein,222,train,pearson_r2_score,0.41937128606838
2015,general_PL,random,protein,222,train,mean_absolute_error,6.009646170828523
2015,general_PL,random,protein,222,valid,pearson_r2_score,0.45046924272146055
2015,general_PL,random,protein,222,valid,mean_absolute_error,5.978954864085222
2015,general_PL,random,protein,222,test,pearson_r2_score,0.383468173935883
2015,general_PL,random,protein,222,test,mean_absolute_error,5.956397641510523
2015,general_PL,random,protein,333,train,pearson_r2_score,0.3212769185255489
2015,general_PL,random,protein,333,train,mean_absolute_error,7.319030312233613
2015,general_PL,random,protein,333,valid,pearson_r2_score,0.3700943995670465
2015,general_PL,random,protein,333,valid,mean_absolute_error,7.354841114749427
2015,general_PL,random,protein,333,test,pearson_r2_score,0.2996176926646755
2015,general_PL,random,protein,333,test,mean_absolute_error,7.402381608209691
2015,general_PL,random,protein,444,train,pearson_r2_score,0.3411796958446167
2015,general_PL,random,protein,444,train,mean_absolute_error,6.865372579398275
2015,general_PL,random,protein,444,valid,pearson_r2_score,0.336880767533984
2015,general_PL,random,protein,444,valid,mean_absolute_error,6.9935503920547095
2015,general_PL,random,protein,444,test,pearson_r2_score,0.3772835013519325
2015,general_PL,random,protein,444,test,mean_absolute_error,6.768001755177473
2015,general_PL,random,protein,555,train,pearson_r2_score,0.40214314865193346
2015,general_PL,random,protein,555,train,mean_absolute_error,6.58766649466202
2015,general_PL,random,protein,555,valid,pearson_r2_score,0.45175600604099286
2015,general_PL,random,protein,555,valid,mean_absolute_error,6.627732068294237
2015,general_PL,random,protein,555,test,pearson_r2_score,0.3213210866892111
2015,general_PL,random,protein,555,test,mean_absolute_error,6.609834607869637
2015,refined,random,binding,111,train,pearson_r2_score,0.7870002166846031
2015,refined,random,binding,111,train,mean_absolute_error,2.9898429761108334
2015,refined,random,binding,111,valid,pearson_r2_score,0.6920086034114145
2015,refined,random,binding,111,valid,mean_absolute_error,2.964348954278069
2015,refined,random,binding,111,test,pearson_r2_score,0.7381898105235876
2015,refined,random,binding,111,test,mean_absolute_error,3.0480677455069243
2015,refined,random,binding,222,train,pearson_r2_score,0.7972477965660703
2015,refined,random,binding,222,train,mean_absolute_error,2.862455606450916
2015,refined,random,binding,222,valid,pearson_r2_score,0.6867389612023003
2015,refined,random,binding,222,valid,mean_absolute_error,3.088760820904293
2015,refined,random,binding,222,test,pearson_r2_score,0.7849377763461132
2015,refined,random,binding,222,test,mean_absolute_error,3.0809057441875938
2015,refined,random,binding,333,train,pearson_r2_score,0.793401232002478
2015,refined,random,binding,333,train,mean_absolute_error,2.5663113573713554
2015,refined,random,binding,333,valid,pearson_r2_score,0.7507644872061122
2015,refined,random,binding,333,valid,mean_absolute_error,2.4169478948438488
2015,refined,random,binding,333,test,pearson_r2_score,0.7836364096249004
2015,refined,random,binding,333,test,mean_absolute_error,2.4933801890576306
2015,refined,random,binding,444,train,pearson_r2_score,0.7573902019921652
2015,refined,random,binding,444,train,mean_absolute_error,3.0386404023442446
2015,refined,random,binding,444,valid,pearson_r2_score,0.8533100873694459
2015,refined,random,binding,444,valid,mean_absolute_error,2.914491227536588
2015,refined,random,binding,444,test,pearson_r2_score,0.7799010522895538
2015,refined,random,binding,444,test,mean_absolute_error,2.9672557438030394
2015,refined,random,binding,555,train,pearson_r2_score,0.8042786534849717
2015,refined,random,binding,555,train,mean_absolute_error,2.1684656251462533
2015,refined,random,binding,555,valid,pearson_r2_score,0.8346875304153248
2015,refined,random,binding,555,valid,mean_absolute_error,2.211243043229387
2015,refined,random,binding,555,test,pearson_r2_score,0.809576649615265
2015,refined,random,binding,555,test,mean_absolute_error,2.1216779683156797
2015,refined,scaffold,binding,111,train,pearson_r2_score,0.802835390178126
2015,refined,scaffold,binding,111,train,mean_absolute_error,2.9244205974639366
2015,refined,scaffold,binding,111,valid,pearson_r2_score,0.7257953852027503
2015,refined,scaffold,binding,111,valid,mean_absolute_error,2.8530004973540435
2015,refined,scaffold,binding,111,test,pearson_r2_score,0.6985874578776278
2015,refined,scaffold,binding,111,test,mean_absolute_error,2.914575986836477
2015,refined,scaffold,binding,222,train,pearson_r2_score,0.8131565885295272
2015,refined,scaffold,binding,222,train,mean_absolute_error,2.543886839988623
2015,refined,scaffold,binding,222,valid,pearson_r2_score,0.7172776284733013
2015,refined,scaffold,binding,222,valid,mean_absolute_error,2.570226866232382
2015,refined,scaffold,binding,222,test,pearson_r2_score,0.7287093133058586
2015,refined,scaffold,binding,222,test,mean_absolute_error,2.424826220283611
2015,refined,scaffold,binding,333,train,pearson_r2_score,0.8060265505079146
2015,refined,scaffold,binding,333,train,mean_absolute_error,2.8413723482717104
2015,refined,scaffold,binding,333,valid,pearson_r2_score,0.6551314802019408
2015,refined,scaffold,binding,333,valid,mean_absolute_error,2.736246433567356
2015,refined,scaffold,binding,333,test,pearson_r2_score,0.7331862516991471
2015,refined,scaffold,binding,333,test,mean_absolute_error,2.7504920529676578
2015,refined,scaffold,binding,444,train,pearson_r2_score,0.814309378753144
2015,refined,scaffold,binding,444,train,mean_absolute_error,2.4823844120207164
2015,refined,scaffold,binding,444,valid,pearson_r2_score,0.7120119334443858
2015,refined,scaffold,binding,444,valid,mean_absolute_error,2.446713376019452
2015,refined,scaffold,binding,444,test,pearson_r2_score,0.7878333503893821
2015,refined,scaffold,binding,444,test,mean_absolute_error,2.4191545179012333
2015,refined,scaffold,binding,555,train,pearson_r2_score,0.7920289470974682
2015,refined,scaffold,binding,555,train,mean_absolute_error,2.7120820004337345
2015,refined,scaffold,binding,555,valid,pearson_r2_score,0.6758466840056971
2015,refined,scaffold,binding,555,valid,mean_absolute_error,2.651985291352143
2015,refined,scaffold,binding,555,test,pearson_r2_score,0.7804466575848059
2015,refined,scaffold,binding,555,test,mean_absolute_error,2.6753580271265895
2015,refined,seq,binding,111,train,pearson_r2_score,0.8023954990049458
2015,refined,seq,binding,111,train,mean_absolute_error,3.132350168398736
2015,refined,seq,binding,111,valid,pearson_r2_score,0.599018861498783
2015,refined,seq,binding,111,valid,mean_absolute_error,3.3841077739612477
2015,refined,seq,binding,111,test,pearson_r2_score,0.7542531203471367
2015,refined,seq,binding,111,test,mean_absolute_error,3.0374540328979496
2015,refined,seq,binding,222,train,pearson_r2_score,0.8014526717750815
2015,refined,seq,binding,222,train,mean_absolute_error,2.8852536960876036
2015,refined,seq,binding,222,valid,pearson_r2_score,0.6347214589305904
2015,refined,seq,binding,222,valid,mean_absolute_error,3.1019836640229093
2015,refined,seq,binding,222,test,pearson_r2_score,0.6982664641828734
2015,refined,seq,binding,222,test,mean_absolute_error,2.906880540462196
2015,refined,seq,binding,333,train,pearson_r2_score,0.8208214607294029
2015,refined,seq,binding,333,train,mean_absolute_error,2.795412588521833
2015,refined,seq,binding,333,valid,pearson_r2_score,0.708995981733831
2015,refined,seq,binding,333,valid,mean_absolute_error,2.9121054858130377
2015,refined,seq,binding,333,test,pearson_r2_score,0.530680179604001
2015,refined,seq,binding,333,test,mean_absolute_error,2.8368031882211526
2015,refined,seq,binding,444,train,pearson_r2_score,0.8000334990955584
2015,refined,seq,binding,444,train,mean_absolute_error,3.058876150442143
2015,refined,seq,binding,444,valid,pearson_r2_score,0.7758008904359011
2015,refined,seq,binding,444,valid,mean_absolute_error,3.3423939019280513
2015,refined,seq,binding,444,test,pearson_r2_score,0.6063205960551242
2015,refined,seq,binding,444,test,mean_absolute_error,3.1436151771853873
2015,refined,seq,binding,555,train,pearson_r2_score,0.7867824657163641
2015,refined,seq,binding,555,train,mean_absolute_error,3.487509099958396
2015,refined,seq,binding,555,valid,pearson_r2_score,0.6547987966349939
2015,refined,seq,binding,555,valid,mean_absolute_error,3.6464211752092512
2015,refined,seq,binding,555,test,pearson_r2_score,0.5907344099236808
2015,refined,seq,binding,555,test,mean_absolute_error,3.6511834318361513
2015,refined,random,protein,111,train,pearson_r2_score,0.5842183005236923
2015,refined,random,protein,111,train,mean_absolute_error,6.237428534781655
2015,refined,random,protein,111,valid,pearson_r2_score,0.47445667531808794
2015,refined,random,protein,111,valid,mean_absolute_error,6.261205176276129
2015,refined,random,protein,111,test,pearson_r2_score,0.47456636122398493
2015,refined,random,protein,111,test,mean_absolute_error,6.305648882678256
2015,refined,random,protein,222,train,pearson_r2_score,0.49475502773629954
2015,refined,random,protein,222,train,mean_absolute_error,4.772955705988379
2015,refined,random,protein,222,valid,pearson_r2_score,0.46334327115386204
2015,refined,random,protein,222,valid,mean_absolute_error,4.8277510719299315
2015,refined,random,protein,222,test,pearson_r2_score,0.4732070756031384
2015,refined,random,protein,222,test,mean_absolute_error,4.812471586880337
2015,refined,random,protein,333,train,pearson_r2_score,0.6272448540415387
2015,refined,random,protein,333,train,mean_absolute_error,5.5392089768048285
2015,refined,random,protein,333,valid,pearson_r2_score,0.5699776523071687
2015,refined,random,protein,333,valid,mean_absolute_error,5.383821715586894
