bit,zinc_freq,log2_FC,mean_freq,active_freq,decoy_freq
781,0.09019808706037159,-0.22846529843250385,0.061874687424748075,0.0569856602270464,0.06676371462244975
1991,0.08868731514428259,-0.37536627812498535,0.07483184207609708,0.06515136427006572,0.08451231988212844
1690,0.08754440006148567,0.27577397244154617,0.12333093928118297,0.13508265285799642,0.1115792257043695
1357,0.08693687164673779,0.9990866982815109,0.14499674228090678,0.19328818960366462,0.09670529495814895
162,0.08666374215278301,-1.1025129167323557,0.10750033478693781,0.06831308504282016,0.14668758453105546
255,0.08663232655451197,0.0403970521531641,0.06528303395663504,0.06619697271459868,0.0643690951986714
667,0.0850017789157606,-0.039527001594787406,0.081655272491271,0.08053674566819359,0.08277379931434842
950,0.0844344360368508,0.3478391427544346,0.07353234520584659,0.0823541127265485,0.06471057768514467
1670,0.08366021874026335,0.01723113224906899,0.07011009674719527,0.07052877912766381,0.06969141436672674
974,0.08338636842952223,-0.2551023733413265,0.0697866785255363,0.06363274248157738,0.07594061456949522
1825,0.08293291460285308,-0.11716192913859329,0.08207512291059468,0.07874427404899423,0.08540597177219512
802,0.08235289736211691,-0.6401679630617105,0.06541501646848065,0.05113523202549293,0.07969480091146837
1573,0.0806744754751399,0.6503848503292109,0.08844178029203874,0.10804620593507269,0.06883735464900478
1738,0.08012551342428159,0.1270994018045654,0.11698715316239996,0.12213702449711213,0.11183728182768779
117,0.07923584530574976,0.4260269053891261,0.08474453592125852,0.09716689902409878,0.07232217281841828
235,0.07768729057644379,-2.2036777496382007,0.0594597232428835,0.02121091416052579,0.09770853232524121
1164,0.07720788734546664,-1.5649765705297314,0.05873833083623137,0.02967536347341167,0.08780129819905107
1604,0.07633684032724841,-0.3222049583167564,0.07165048896948886,0.06368253335988847,0.07961844457908926
1567,0.07613597271612355,-1.0131624595868145,0.06533654652815324,0.043293168691495715,0.08737992436481076
1911,0.0756915891673491,0.7163419805369162,0.11621862083975809,0.14449312885879306,0.0879441128207231
816,0.07468995417467349,-0.7616122266568921,0.075893235981883,0.056313483369846644,0.09547298859391935
94,0.07424965525435492,-0.4571591758698774,0.06034285657004726,0.050861382194781916,0.06982433094531261
1840,0.07218433495731354,-0.17433234593782798,0.06448700427812659,0.06059549890460068,0.06837850965165251
231,0.07164083910041825,0.14625261284460134,0.08030374607857543,0.08437064329814778,0.07623684885900309
184,0.07061307449923807,-0.08051422462771103,0.0423075123935897,0.041127265484963156,0.043487759302216246
1097,0.06965498885407011,0.9105637212662848,0.09004675695857088,0.11755626369249153,0.06253725022465023
145,0.06921535068247234,-1.6213381312601363,0.052215994485466675,0.02561740689105756,0.0788145820798758
1365,0.06824020570669448,-0.02857387522031853,0.08119138097959415,0.08038737303326031,0.08199538892592799
13,0.06816403939960528,0.7417379116765064,0.0805215470205511,0.10077673770165306,0.06026635633944914
1384,0.06784375647421119,0.5095488959315064,0.08383365772202678,0.09848635729934276,0.0691809581447108
319,0.0677769607853443,0.38118663442551537,0.0965586020634207,0.10924118701453894,0.08387601711230248
2004,0.06753032130828727,-0.297850827727555,0.06490689339358316,0.05823043218482374,0.07158335460234258
1077,0.06705602386287998,-0.18994094566667047,0.04975003335034618,0.046479784903405694,0.05302028179728666
1243,0.06657950389904817,0.7632871229171416,0.08670154282867762,0.1091167098187612,0.06428637583859402
1696,0.06575969494072513,-0.04054877739884763,0.06325190414462806,0.06236307508464449,0.06414073320461164
745,0.06540943805063269,0.40910517059783197,0.09304890927701462,0.10615415255925115,0.07994366599477808
1956,0.06534600617343536,0.012335542565847213,0.05176039365326444,0.05198167695678152,0.051539110349747355
1564,0.06504296278284775,0.3103395829261892,0.06316375504034141,0.06993128858793068,0.056396221492752155
147,0.06453214395359959,-0.7883386475669779,0.05363465279234665,0.039334793865763794,0.06793451171892952
1171,0.0637888016426934,0.38277995784178254,0.1960158877382388,0.22186815375423222,0.17016362172224536
1309,0.06351537180841098,-1.36443822277512,0.0691492950273702,0.03868751244771958,0.09961107760702083
1163,0.06348377600594338,0.22119122687566684,0.04627528738741891,0.049815773750248954,0.04273480102458886
392,0.06266721072315884,-0.021825449729253835,0.08187803725735868,0.08125871340370444,0.08249736111101291
341,0.06244754180752378,-2.5048933418661554,0.05285280475811173,0.015833499302927705,0.08987211021329576
407,0.062069533471157505,0.435553263067798,0.06452203523511246,0.07418840868352918,0.05485566178669576
14,0.06186416075511805,-0.5379775347673146,0.062018687545618144,0.0505875323640709,0.07344984272716538
573,0.06162683182821783,-0.2745824724829602,0.06807494517754017,0.06161621190997809,0.07453367844510227
248,0.06074112820201082,-0.836565186908776,0.030688945961654047,0.022032463652658832,0.03934542827064926
896,0.06058453075517992,1.3230834571743455,0.1022545398046486,0.14611133240390362,0.058397747205393584
794,0.059786466436577944,-0.1375892316380912,0.07243677912088695,0.06898526190001991,0.07588829634175398
1905,0.05919587721630889,-0.026848730633315183,0.07503597549465152,0.07433778131846246,0.07573416967084058
1312,0.0591165273017467,0.023116394630744073,0.04788860365582792,0.048272256522605056,0.04750495078905079
1765,0.059018856627198545,0.6183743837540454,0.053754515995710954,0.06510157339175462,0.04240745859966728
674,0.058814445000207535,0.7299961542757291,0.08904808977462447,0.11110834495120495,0.066987834598044
1504,0.05878104715577409,-0.7362511454543086,0.03178993432793446,0.023849830711013743,0.039730037944855176
890,0.05743870609542497,0.23394456718270482,0.07052429192514953,0.076229834694284,0.06481874915601507
552,0.05729280076425801,0.30709069455529525,0.06225944749199812,0.06886078470424219,0.05565811027975405
753,0.05720954642543652,-1.3291011827619,0.045733347078180955,0.02604062935670185,0.06542606479966007
747,0.057113677792854194,-1.5004346462434726,0.0477134617549419,0.02492033459470225,0.07050658891518155
352,0.05650434733614047,1.4236979708240112,0.11486336527096692,0.16734714200358494,0.06237958853834891
728,0.05612303525617018,-1.532002492209603,0.0728126865390781,0.03741784505078669,0.1082075280273695
102,0.05609786673671404,1.3394712621253044,0.07115107633514185,0.10199661422027484,0.04030553845000887
725,0.055969861689074356,-1.1532233165523476,0.062005059439977035,0.038463453495319655,0.08554666538463442
1274,0.05588090088402773,-0.3533668971460219,0.08014590794072429,0.07037940649273053,0.08991240938871807
1631,0.054789043656929416,-0.5746364254608569,0.0877217465799213,0.07047898824935273,0.10496450491048988
689,0.05473666430378919,-0.29422084600702014,0.061934965755925754,0.055641306512646885,0.06822862499920462
1279,0.05469269447982287,-1.0792212088453976,0.07738064762748063,0.04971619199362677,0.1050451032613345
1665,0.0544176428077712,0.6265039455571996,0.05888609767405561,0.07147480581557458,0.046297389532536634
1455,0.054207464646489525,-0.834682407987564,0.04376015137910854,0.03144293965345549,0.05607736310476159
1589,0.05413093793100714,0.00854490715957269,0.05294517825331005,0.05310197171878112,0.05278838478783898
1195,0.053878712123856025,-1.6478946612125722,0.04111325161487145,0.019891455885281815,0.06233504734446109
838,0.053544433339193974,-0.7237778023668704,0.05046485955920136,0.03806512646883091,0.06286459264957181
736,0.05346892778082556,1.6563294062058347,0.0943302141244883,0.14322346146186019,0.04543696678711642
1027,0.053204628292503366,-0.1741704930243297,0.0758220334076482,0.07125074686317466,0.08039331995212175
1295,0.05308995835541085,0.16560755490642562,0.05815743717966362,0.06149173471420036,0.054823139645126875
1978,0.052843078606091706,0.3859009149702256,0.049265643264114894,0.05581557458673571,0.04271571194149408
237,0.05282649982000604,-1.3791043940777823,0.05078682796516122,0.028206532563234417,0.07336712336708802
383,0.052792501294917325,0.18386410606485917,0.0554955527185884,0.059027086237801236,0.05196401919937557
1183,0.052722401862446415,0.6660206236444688,0.06767650068096231,0.08302628958374826,0.05232671177817637
1009,0.05263704514133145,-0.0939186333313333,0.0364375553089539,0.035251941844254134,0.037623168773653674
90,0.052490899537902376,0.30693461678499834,0.06606663601608143,0.07306811392152958,0.05906515811063326
1963,0.052485493412004876,-1.613365076905619,0.04072987510378345,0.020065723959370643,0.06139402624819626
1647,0.05195292994303565,-0.5552817564530887,0.045401636918565,0.03677056363274248,0.05403271020438752
790,0.051764136013081864,0.557918063813877,0.07019303943949108,0.08359888468432583,0.05678719419465633
703,0.05175068076640364,0.11280248252401798,0.04025153107490282,0.041824337781318464,0.038678724368487176
562,0.0517475572269962,0.6117046535459201,0.041228774585341535,0.0498406691894045,0.03261687998127856
1542,0.05163498967219715,-0.3071143117395636,0.030104139832991574,0.026911969727145987,0.033296309938837164
1162,0.05161769006932516,-0.43250871954116327,0.07639288254434198,0.06502688707428798,0.087758878014396
1013,0.051546209071347104,-2.0219751656114906,0.03559659289892916,0.014065923122883888,0.05712726267497442
361,0.051498274755055945,0.2583013919189012,0.07999217058089364,0.08713403704441346,0.07285030411737382
1985,0.05105160861979143,0.4775647972481501,0.04405831849513148,0.05128460466042621,0.036832032329836735
1017,0.05095177549488427,-0.01817040798416637,0.04642359205484732,0.04613124875522804,0.046715935354466595
2,0.05082647351019334,0.2476108793466777,0.06494430359510484,0.07050388368850827,0.0593847235017014
387,0.05054259183250909,0.06307284693651694,0.05259964054939853,0.05374925313682533,0.05145002796197172
1453,0.05009226154524738,0.5661521454986947,0.06319097171063545,0.07543318064130651,0.05094876277996438
1920,0.04974260533581022,-1.1848486863312995,0.038220038010318785,0.023351921927902808,0.05308815409273476
787,0.04951008185415221,0.2651024510857417,0.05742540843199928,0.0626867157936666,0.05216410107033196
1226,0.04938844402145848,0.5177976915613407,0.14896420679921352,0.17541326428998208,0.12251514930844494
507,0.049223917589977906,0.06933999013416428,0.04439246374773885,0.04545907189802828,0.04332585559744941
1386,0.04917964742568394,0.13594993529762286,0.09774322140624925,0.1023451503684525,0.09314129244404601
1236,0.049046776864736505,1.3293459699908938,0.08281265458805871,0.11847739494124676,0.047147914234870664
165,0.04902353052337726,-0.053121679373259095,0.04940580174872687,0.04849631547500498,0.050315288022448765
1457,0.0480909738060586,0.13151821695014354,0.11150631792171861,0.11658534156542522,0.106427294278012
2033,0.04794452786230189,-0.9325508690165447,0.042542087022303596,0.029252141007767376,0.05583203303683981
441,0.047527895759801264,-0.46308997667935503,0.04334434131305018,0.03644692292372038,0.050241759702379984
1972,0.04747701810829924,-0.10698779174792877,0.031308746577715235,0.030148376817367057,0.03246911633806342
1487,0.04705083518337969,0.17928948357910643,0.06171955164458244,0.06554969129655447,0.057889411992610405
118,0.04652902389813994,0.1811997035374078,0.04896081179747032,0.05203146783509261,0.04589015575984802
1989,0.046399397012731006,-0.5872934298378812,0.03647605345528808,0.02915255925114519,0.04379954765943096
1634,0.046186395652369525,-0.7355531166154781,0.044684862297374575,0.03353415654252141,0.05583556805222773
1101,0.04613924222093022,0.6434625454725305,0.04495698789282407,0.054819757020513844,0.035094218765134286
74,0.046129751466576836,0.35466083651530356,0.062488107922392316,0.07013045210117506,0.054845763743609575
140,0.045942879714719935,0.2239230128105669,0.08258041508659288,0.08897629954192392,0.07618453063126183
1603,0.045806465137906364,2.0104672090960447,0.06078134309801582,0.0973909579764987,0.02417172821953294
257,0.04572717529140971,-1.2234784388024162,0.04877926817275314,0.029252141007767376,0.0683063953377389
1959,0.04517773269602718,-1.5081172175801971,0.04201566960913213,0.021858195578570005,0.06217314363969426
504,0.04503314886230183,-0.425113875425537,0.05085679232474744,0.043417645887273454,0.05829593876222143
233,0.04476302277162344,0.2469966645558721,0.057181380734925465,0.062064329814777934,0.052298431655072995
1597,0.044459258564249496,-0.3619323501097152,0.03581207561956336,0.0313433578968333,0.04028079334229342
119,0.04444712481501288,0.8638072300487398,0.0738142117717009,0.09527484564827723,0.05235357789512458
932,0.04391257909988124,1.1163674072839416,0.0497658621456356,0.06811392152957578,0.031417802761695424
1853,0.043866807233949076,-1.078833263213499,0.05710478686619817,0.03669587731527584,0.0775136964171205
92,0.0437052842057449,-0.3927639735970152,0.03765785525849178,0.03256323441545509,0.04275247610152847
980,0.043683239225696203,1.0471663872310142,0.0466217918962136,0.06283608842859988,0.03040749536382732
1926,0.043552651251238826,-0.5023387969126352,0.04349570099484758,0.035998805018920534,0.050992596970774615
1791,0.043545683355637604,1.2020604601721592,0.04100236172526426,0.057159928301135234,0.024844795149393285
242,0.04333382328852115,1.2102077904714776,0.0492222884142804,0.06873630750846445,0.02970826932009635
831,0.04321584960782461,0.033119378453140925,0.029584750084622854,0.02992431786496714,0.02924518230427857
289,0.04310874824698859,0.7622220650551106,0.043451680847865395,0.05467038438558056,0.03223297731015023
281,0.04293641296698941,-1.3424924324669782,0.039040216645521035,0.022082254530969927,0.05599817876007214
43,0.042749781487394625,0.5814752759593766,0.02896896382492532,0.03472913762198765,0.02320879002786299
526,0.04255035550984242,-1.0312289703632656,0.04838288281735839,0.03179147580163314,0.06497428983308365
809,0.04248794478975907,0.6297206358757071,0.046231531372125725,0.05616411073491336,0.036298952009338095
901,0.04243484461983252,-0.8738978701671776,0.024505355619843787,0.01730233021310496,0.03170838102658261
1070,0.04186822255770904,-0.5741358999792978,0.040180675921008775,0.03228938458474408,0.048071967257273474
1233,0.04181139816771977,-0.5295882880771832,0.03847651421022165,0.03149273053176658,0.04546029788867671
1405,0.0413682760483214,1.219167498987764,0.04430804320110863,0.06198964349731129,0.026626442904905966
1998,0.041339683649130175,-0.15270634617781978,0.032988004664811096,0.031243776140211114,0.03473223318941107
724,0.041220088130664384,0.5121231822653092,0.029032204130781974,0.03413164708225453,0.023932761179309415
1745,0.04095068285677232,0.617680896066533,0.09537839143956922,0.11548994224258116,0.0752668406365573
45,0.040917345080404406,1.1537726089045348,0.045069733339888604,0.062188807010555666,0.02795065966922154
2031,0.040868389606999275,-1.3174467910018977,0.04951290591213562,0.028355905198167695,0.07066990662610355
716,0.04068217860386318,-0.021682420703743824,0.042241338398105496,0.04192391953794065,0.042558757258270345
446,0.040558017912417275,1.1472775558831385,0.0333708037437027,0.045981876120294765,0.02075973136711064
523,0.040272214056636134,1.161298907014195,0.041430399250083,0.057259510057757416,0.02560128844240859
835,0.03975815155184946,0.5389834735109376,0.04215595628293486,0.049940250946026686,0.03437166161984303
2000,0.03964336147862589,0.44083956156933546,0.0368587349408825,0.04244672376020713,0.03127074612155787
1691,0.039638736237580255,-0.307838793045918,0.03908218367091411,0.03492830113523203,0.043236066206596195
1581,0.039548033458633315,0.46609679053022224,0.05090046138154866,0.05905198167695678,0.042748941086140545
8,0.03950166091204588,0.5271643856991214,0.035655423887369586,0.04209818761202948,0.029212660162709687
1440,0.03901162563347031,0.016823920517413018,0.04175514577788757,0.04199860585540729,0.041511685700367854
1136,0.03900952325117684,0.8908940809600728,0.06545234789604609,0.08504282015534755,0.045861875636744646
193,0.038994025690270676,1.4415321125818517,0.044552239103592496,0.06512646883091018,0.023978009376274815
879,0.038793578555604495,-1.4622153107321132,0.04510898446350965,0.02402409878510257,0.06619387014191673
798,0.0386927843416489,0.5646282458954651,0.040705647373133425,0.04857100179247162,0.03284029295379523
1948,0.038111986216060864,-0.5013680552918893,0.02859481476182904,0.023675562636924916,0.03351406688673316
464,0.03807564503641656,0.7882754433510871,0.03811181159745209,0.048272256522605056,0.027951366672299124
384,0.03804308814490051,-1.048697593865175,0.03090205081944289,0.020140410276837283,0.0416636913620485
1783,0.038036240385430346,0.0964047138128977,0.044784856413788175,0.04628062139016132,0.04328909143741503
585,0.03783831610951634,-0.13191911531237283,0.0354526575943017,0.03383290181238797,0.037072413376215425
942,0.03768093777783357,-0.7331982879570464,0.02150773996315173,0.01615714001194981,0.026858339914353647
800,0.03748769881103073,0.20635326209272192,0.03188044119455076,0.03415654252141008,0.029604339867691443
241,0.037477066763432314,-1.2123276212615106,0.03245431477241233,0.01956781517625971,0.04534081436856495
1447,0.03742997340005854,-0.2737880695872231,0.03046638737546208,0.02758414658434575,0.03334862816657841
29,0.03742540822707843,1.1518018400065348,0.039872394417338614,0.05499402509460267,0.02475076374007456
1292,0.037207241013081566,0.5387886037025965,0.05928639164689277,0.07023003385779725,0.04834274943598829
318,0.03713365763281004,-1.7146895016872015,0.02318740138064797,0.010829516032662816,0.03554528672863313
606,0.037049201932677994,-0.9191510979039508,0.02972475450635049,0.020563632742481578,0.0388858762702194
502,0.03680556585889735,-0.5113400646626773,0.04027395344658129,0.0332105158334993,0.04733739105966328
1049,0.03644677930349997,-0.6575265388095036,0.02614719911393052,0.020289782911770565,0.03200461531609047
1508,0.03626237034232971,-0.1511902771791129,0.03210283085368544,0.03042222664807807,0.033783435059292814
1043,0.035645531377425016,1.2588517064767653,0.031098116292301973,0.04386576379207329,0.018330468792530655
448,0.035585703584159356,1.2117944843181934,0.03125941867130843,0.04366660027882892,0.018852237063787938
961,0.03546322479854823,-0.08242123133555466,0.04692355709255243,0.04558354909380601,0.048263565091298845
1468,0.035255389291822134,-0.3176492053270106,0.028800127721591504,0.025642302330213106,0.0319579531129699
1803,0.035237308804098276,-0.9798000284305572,0.055569513314152205,0.03739294961163115,0.07374607701667325
1518,0.035106840965771956,-0.01048190367793445,0.038378814606397624,0.03823939454291974,0.038518234669875515
1602,0.035008990087027216,0.3268291493947958,0.09360496346609049,0.1041625174268074,0.08304740950537358
978,0.034757965641186654,0.09320042568290127,0.03212347163674827,0.03316072495518821,0.03108621831830834
1506,0.03469801771178994,-0.8988400002826905,0.03433799574661006,0.023974307906791475,0.044701683586428655
1999,0.034685463486094636,-0.730957419524799,0.029465852964494485,0.022156940848436567,0.0367747650805524
265,0.03446897817793254,-0.6828313772492599,0.024581851872581523,0.018870742879904402,0.030292960865258647
325,0.03430799576231811,0.5510683598618438,0.027812926711374815,0.033061143198566026,0.022564710224183607
1951,0.03423200965942548,-0.33213391286007615,0.037003064731331414,0.03276239792869946,0.041243731533963365
354,0.03405000342087633,0.41159116243978716,0.04821270655350304,0.05504381597291376,0.04138159713409233
369,0.03401498373867364,-0.48984663762282926,0.01699910244023174,0.014140609440350527,0.019857595440112952
474,0.033807268368078604,-0.6519628170218806,0.035911716894481374,0.027932682732523403,0.04389075105643935
1005,0.03370467211215717,-1.1426946030277658,0.0202052966424384,0.012597092212706633,0.027813501072170167
883,0.03363024777896826,-0.2353088523541799,0.030054633248489213,0.027609042023501295,0.032500224473477134
1876,0.033232477049043356,0.057705429783443146,0.03006988815821439,0.030671181039633538,0.02946859527679524
333,0.03306771034530068,-0.22589977430881303,0.03513403511455274,0.03238896634136626,0.03787910388773923
1034,0.03304644625010384,1.1580022976378468,0.05119369506184869,0.07070304720175263,0.03168434292194474
909,0.03300884364108346,-1.8075076083396389,0.04246266670776851,0.018870742879904402,0.0660545905356326
1285,0.032850023675828025,0.19726851112172275,0.029340522948894582,0.0313433578968333,0.02733768800095587
1809,0.03274466428889231,-1.0337109657012007,0.031104020017936163,0.020414260107548297,0.041793779928324025
97,0.03239614937270018,-1.63864403633151,0.034103570604480965,0.016580362477594104,0.05162677873136782
1934,0.0321392382564379,-0.5407268505195404,0.03055548240086492,0.024895439155546702,0.03621552564618314
425,0.03204415050870744,-1.7710903652226868,0.0261482305502442,0.011850229038040231,0.04044623206244817
1087,0.03197891658954428,0.8755937727013176,0.04809946702449788,0.06226349332802231,0.03393544072097346
1221,0.03190220966986531,-0.9204948113091549,0.020632767084538185,0.014265086636128261,0.02700044753294811
1035,0.03158493014774762,-0.3401778004401674,0.03353627363549782,0.02960067715594503,0.03747187011505061
984,0.03156901211038276,0.9285352196146397,0.045456423822295866,0.059599681338378806,0.03131316630621293
1441,0.031424668548919524,0.834263498635444,0.03073709445006089,0.039384584744074885,0.022089604156046893
490,0.03132423474335709,-0.8497320952856086,0.023404868859996517,0.016704839673371837,0.030104898046621198
227,0.030816118977057664,0.20933459897925907,0.062422986968636004,0.06694383588926509,0.057902138048006924
1810,0.030726317219093642,0.8578235426017836,0.05254000007517241,0.06771559450308703,0.037364405647257785
1627,0.03066907235264568,-0.8914833821741287,0.02370469100355091,0.01660525791674965,0.030804124090352165
1245,0.030610505988756097,0.06808943328202542,0.029672357443048986,0.03037243576976698,0.028972279116330994
385,0.03023435976242119,-0.29673796504381306,0.030040306385910282,0.02696176060545708,0.03311885216636348
1032,0.030206968724540526,-0.9832696519243649,0.02175194477181856,0.014613622784305915,0.028890266759331203
598,0.030103891924094867,-0.03708367677618393,0.0358369785216074,0.035376419040031866,0.03629753800318293
1157,0.030020697653338903,-1.1338790419270754,0.03694074645302699,0.02312786297550289,0.05075362993055109
222,0.02998009164104213,0.72417677458919,0.05741073258257707,0.07152459669388568,0.04329686847126846
192,0.02995149924185091,0.735651044975683,0.029306967866113517,0.0366211909978092,0.02199274473441783
1984,0.029840673660952173,0.08736629724856161,0.046974824505111534,0.048396733718382795,0.04555291529184027
